logical_position_id,book_id,book_name,strategy_id,family_id,direction,entry_time,exit_time,entry_price,exit_price,logical_volume,initial_risk_price,realized_r,exit_policy,exit_reason,hour,session,day_of_week,month,split,holding_time_hours,holding_time_decile,stop_distance_points,stop_distance_decile,cost_to_risk_ratio,cost_to_risk_decile,simultaneous_exposure,regime_direction,regime_strength,regime_volatility,regime_alignment,regime_phase
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1762531800|1762531800,2,SweepReclaim_2R,1050,4,SHORT,2025.11.07 16:30:00,2025.11.07 16:39:58,4000.7,3987.0200000000004,0.39,6.8400000000001455,1.999999999999867,2,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Friday,2025-11,development,0.1661111111111111,2,6.84,5,0.002870602090387163,5,CONCURRENT,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762532100|MSZZ|XAUUSD|5|0|1|1762531800|1762531800,1,FastMedConfluence_E3R,1010,1,LONG,2025.11.07 16:20:00,2025.11.07 16:40:00,4006.08,3986.57,0.08,31.889999999999873,-0.6117905299466868,1,OWN_FAMILY_OPPOSITE,16,NEWYORK,Friday,2025-11,development,0.3333333333333333,3,31.89,9,0.0005886031710995843,1,SOLO,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762533300|MSZZ|XAUUSD|5|0|-1|1762533000|1762533000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.07 16:40:00,2025.11.07 16:44:58,3986.57,3989.74,0.86,3.169999999999618,-1.0,1,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Friday,2025-11,development,0.08277777777777778,1,3.17,2,0.006305678776991605,7,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1762539900|MSZZ|XAUUSD|5|0|1|1762539600|1762539600,1,FastMedConfluence_E3R,1010,1,LONG,2025.11.07 18:30:00,2025.11.07 19:20:00,4008.19,3995.13,0.11,23.90000000000009,-0.5464435146443472,1,OWN_FAMILY_OPPOSITE,18,NEWYORK,Friday,2025-11,development,0.8333333333333334,5,23.9,8,0.0008085857100852691,1,SOLO,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762542900|MSZZ|XAUUSD|5|0|-1|1762542300|1762542300,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.07 19:20:00,2025.11.07 19:59:58,3995.13,4005.62,0.25,10.489999999999782,-1.0,1,BROKER_SL_TP_OR_TEST_END,19,NEWYORK,Friday,2025-11,development,0.6661111111111111,4,10.49,6,0.0018401295451199763,3,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1762736400|MSZZ|XAUUSD|5|0|-1|1762559100|1762559100,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.10 01:05:00,2025.11.10 01:09:58,4006.63,4010.4399999999996,0.71,3.8099999999999454,-0.9999999999998807,1,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Monday,2025-11,development,0.08277777777777778,1,3.81,3,0.0052386925403969595,6,SOLO,BEARISH,WEAK,CONTRACTING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763366700|1763366700,2,SweepReclaim_2R,1050,4,SHORT,2025.11.17 15:55:00,2025.11.17 16:14:58,4063.34,4071.7,0.32,8.359999999999673,-1.0,2,BROKER_SL_TP_OR_TEST_END,15,LONDON,Monday,2025-11,development,0.3327777777777778,3,8.36,5,0.002367038982173238,4,SOLO,BEARISH,WEAK,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763393700|1763393700,2,SweepReclaim_2R,1050,4,LONG,2025.11.17 16:45:00,2025.11.17 17:09:58,4074.26,4064.0300000000007,0.26,10.230000000000018,-0.9999999999999556,2,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Monday,2025-11,development,0.4161111111111111,3,10.23,6,0.001927996737236291,3,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763561400|MSZZ|XAUUSD|5|0|-1|1763129700|1763129700,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.19 14:15:00,2025.11.19 14:19:58,4115.91,4114.26,4.89,0.5500000000001819,2.999999999998346,1,BROKER_SL_TP_OR_TEST_END,14,LONDON,Wednesday,2025-11,development,0.08277777777777778,1,0.55,1,0.03635012079539119,10,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763129700|1763129700,2,SweepReclaim_2R,1050,4,LONG,2025.11.19 14:40:00,2025.11.19 14:54:58,4118.65,4114.82,0.7,3.8299999999999272,-1.0,2,BROKER_SL_TP_OR_TEST_END,14,LONDON,Wednesday,2025-11,development,0.24944444444444444,2,3.83,3,0.005165289256198346,6,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,COMPRESSION
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763564700|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.19 15:10:00,2025.11.19 15:49:57,4107.24,4116.46,0.29,9.220000000000255,-1.0,1,BROKER_SL_TP_OR_TEST_END,15,LONDON,Wednesday,2025-11,development,0.6658333333333334,4,9.22,6,0.0021452084180937233,4,SOLO,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763564400|1763564400,2,SweepReclaim_2R,1050,4,LONG,2025.11.19 15:40:00,2025.11.19 15:54:57,4112.17,4106.39,0.46,5.779999999999745,-1.0,2,BROKER_SL_TP_OR_TEST_END,15,LONDON,Wednesday,2025-11,development,0.24916666666666668,2,5.78,4,0.0034072812118069703,5,CONCURRENT,BEARISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763567400|MSZZ|XAUUSD|5|0|-1|1763564400|1763564400,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.19 15:55:00,2025.11.19 16:14:58,4106.3,4117.88,0.23,11.579999999999927,-1.0,1,BROKER_SL_TP_OR_TEST_END,15,LONDON,Wednesday,2025-11,development,0.3327777777777778,3,11.58,6,0.001709846485522061,3,SOLO,BEARISH,WEAK,EXPANDING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1763565900|1763565900,2,SweepReclaim_2R,1050,4,SHORT,2025.11.19 16:30:00,2025.11.19 16:34:58,4106.62,4114.08,0.35,7.460000000000036,-1.0,2,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Wednesday,2025-11,development,0.08277777777777778,1,11.58,6,0.0026020370232696455,4,SOLO,BEARISH,WEAK,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763569800|MSZZ|XAUUSD|5|0|1|1763565900|1763565900,1,FastMedConfluence_E3R,1010,1,LONG,2025.11.19 16:35:00,2025.11.19 17:54:58,4113.58,4100.83,0.2,12.75,-1.0,1,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Wednesday,2025-11,development,1.3327777777777778,6,12.75,7,0.0014941541219976842,3,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1763948700|MSZZ|XAUUSD|5|0|1|1763946000|1763946000,1,FastMedConfluence_E3R,1010,1,LONG,2025.11.24 01:50:00,2025.11.24 02:09:57,4074.75,4068.97,0.46,5.7800000000002,-1.0,1,BROKER_SL_TP_OR_TEST_END,1,ASIAN,Monday,2025-11,development,0.3325,3,5.78,4,0.0034447897554948145,5,SOLO,BULLISH,NORMAL,NORMAL,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763949900|1763949900,2,SweepReclaim_2R,1050,4,LONG,2025.11.24 02:15:00,2025.11.24 03:04:57,4062.5,4071.3599999999997,0.6,4.429999999999836,2.0,2,BROKER_SL_TP_OR_TEST_END,2,ASIAN,Monday,2025-11,development,0.8325,5,4.43,3,0.0045045045045045045,6,SOLO,BEARISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1763965800|1763965800,2,SweepReclaim_2R,1050,4,LONG,2025.11.24 06:45:00,2025.11.24 06:49:58,4046.84,4045.05,1.49,1.7899999999999636,-1.0,2,BROKER_SL_TP_OR_TEST_END,6,ASIAN,Monday,2025-11,development,0.08277777777777778,1,1.79,1,0.011123553564762972,8,CONCURRENT,BEARISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1763953500|MSZZ|XAUUSD|5|0|-1|1763949900|1763949900,1,FastMedConfluence_E3R,1010,1,SHORT,2025.11.24 03:10:00,2025.11.24 17:14:58,4056.6,4092.29,0.07,35.690000000000055,-1.0,1,BROKER_SL_TP_OR_TEST_END,3,ASIAN,Monday,2025-11,development,14.082777777777778,9,35.69,9,0.0005229148769282486,1,SOLO,BEARISH,WEAK,NORMAL,PARTIALLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1764334200|1764334200,2,SweepReclaim_2R,1050,4,SHORT,2025.12.02 18:00:00,2025.12.02 18:39:57,4169.29,4188.02,0.14,18.730000000000473,-1.0,2,BROKER_SL_TP_OR_TEST_END,18,NEWYORK,Tuesday,2025-12,development,0.6658333333333334,4,18.73,7,0.0010509327027737117,2,SOLO,BEARISH,STRONG,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764707100|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.02 20:30:00,2025.12.02 21:09:57,4189.39,4197.12,0.34,7.729999999999563,-1.0,1,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Tuesday,2025-12,development,0.6658333333333334,4,7.73,5,0.0025586033036083837,4,SOLO,BULLISH,WEAK,CONTRACTING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764793200|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.03 20:25:00,2025.12.03 20:29:58,4199.55,4200.86,2.02,1.3099999999994907,-1.0,1,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Wednesday,2025-12,development,0.08277777777777778,1,1.31,1,0.015238957413903662,9,SOLO,BEARISH,NORMAL,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764795000|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.03 20:55:00,2025.12.03 21:04:58,4197.38,4200.86,0.75,3.4799999999995634,-1.0,1,BROKER_SL_TP_OR_TEST_END,20,NEWYORK,Wednesday,2025-12,development,0.1661111111111111,2,3.48,3,0.005672364241415822,7,SOLO,BEARISH,WEAK,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1764881700|MSZZ|XAUUSD|5|0|-1|1764333000|1764333000,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.04 21:00:00,2025.12.05 07:04:57,4207.98,4217.56,0.27,9.580000000000837,-1.0,1,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Thursday,2025-12,development,10.0825,8,9.58,6,0.025588536335721595,10,SOLO,BEARISH,WEAK,CONTRACTING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1764959100|MSZZ|XAUUSD|5|0|1|1764861900|1764861900,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.05 18:30:00,2025.12.05 23:19:58,4216.83,4198.58,0.14,18.25,-1.0,1,BROKER_SL_TP_OR_TEST_END,18,NEWYORK,Friday,2025-12,development,4.832777777777777,8,18.25,7,0.001064031920957629,2,SOLO,BEARISH,WEAK,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765179000|MSZZ|XAUUSD|5|0|1|1764916200|1764916200,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.08 07:35:00,2025.12.08 12:34:57,4214.09,4203.02,0.23,11.069999999999709,-1.0,1,BROKER_SL_TP_OR_TEST_END,7,ASIAN,Monday,2025-12,development,4.9991666666666665,8,11.07,6,0.001752314197554379,3,SOLO,BULLISH,WEAK,CONTRACTING,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765205700|MSZZ|XAUUSD|5|0|1|1764916200|1764916200,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.08 15:00:00,2025.12.08 15:29:58,4214.08,4203.02,0.23,11.05999999999949,-1.0,1,BROKER_SL_TP_OR_TEST_END,15,LONDON,Monday,2025-12,development,0.49944444444444447,4,11.06,6,0.0017565297082633268,3,SOLO,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765213800|MSZZ|XAUUSD|5|0|-1|1764958200|1764958200,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.08 17:15:00,2025.12.09 18:05:00,4178.19,4216.62,0.03,81.07000000000062,-0.47403478475391636,1,OWN_FAMILY_OPPOSITE,17,NEWYORK,Monday,2025-12,development,24.833333333333332,9,81.07,10,0.0028709232889297196,5,SOLO,BEARISH,NORMAL,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765336500|1765336500,2,SweepReclaim_2R,1050,4,SHORT,2025.12.10 04:05:00,2025.12.10 04:44:58,4215.65,4218.01,1.1,2.360000000000582,-1.0,2,BROKER_SL_TP_OR_TEST_END,4,ASIAN,Wednesday,2025-12,development,0.6661111111111111,4,2.36,2,0.008431703204047217,8,CONCURRENT,BULLISH,WEAK,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765303200|MSZZ|XAUUSD|5|0|1|1764916200|1764916200,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.09 18:05:00,2025.12.10 05:20:00,4216.62,4209.06,0.09,26.229999999999563,-0.2882195958825626,1,OWN_FAMILY_OPPOSITE,18,NEWYORK,Tuesday,2025-12,development,11.25,9,26.23,8,0.016554895573864723,9,SOLO,BULLISH,NORMAL,EXPANDING,PARTIALLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765343400|1765343400,2,SweepReclaim_2R,1050,4,LONG,2025.12.10 07:50:00,2025.12.10 08:19:58,4212.75,4207.46,0.49,5.289999999999964,-1.0,2,BROKER_SL_TP_OR_TEST_END,7,ASIAN,Wednesday,2025-12,development,0.49944444444444447,4,5.29,4,0.0037709712174849933,5,CONCURRENT,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1765343700|MSZZ|XAUUSD|5|0|-1|1765343400|1765343400,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.10 05:20:00,2025.12.10 21:09:58,4209.06,4218.84,0.26,9.779999999999745,-1.0,1,BROKER_SL_TP_OR_TEST_END,5,ASIAN,Wednesday,2025-12,development,15.832777777777778,9,9.78,6,0.001999077348915885,3,SOLO,BEARISH,WEAK,NORMAL,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1764958200|1764958200,2,SweepReclaim_2R,1050,4,LONG,2025.12.10 21:05:00,2025.12.10 21:44:58,4206.21,4190.47,0.16,15.739999999999782,-1.0,2,BROKER_SL_TP_OR_TEST_END,21,NEWYORK,Wednesday,2025-12,development,0.6661111111111111,4,15.74,7,0.0012324282688234163,2,CONCURRENT,BULLISH,WEAK,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765418400|MSZZ|XAUUSD|5|0|1|1765417800|1765417800,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.11 02:05:00,2025.12.11 04:39:58,4235.25,4223.93,0.22,11.319999999999709,-1.0,1,BROKER_SL_TP_OR_TEST_END,2,ASIAN,Thursday,2025-12,development,2.582777777777778,7,11.32,6,0.0017041053446940357,3,SOLO,BULLISH,WEAK,CONTRACTING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1765417800|1765417800,2,SweepReclaim_2R,1050,4,SHORT,2025.12.11 04:20:00,2025.12.11 05:09:58,4232.4,4217.3,0.34,7.550000000000182,1.9999999999998794,2,BROKER_SL_TP_OR_TEST_END,4,ASIAN,Thursday,2025-12,development,0.8327777777777777,5,7.55,5,0.0026352503487831343,4,CONCURRENT,BEARISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1765427100|1765427100,2,SweepReclaim_2R,1050,4,LONG,2025.12.11 16:25:00,2025.12.11 17:44:58,4230.95,4245.89,0.34,7.470000000000255,2.0,2,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Thursday,2025-12,development,1.3327777777777778,6,7.47,5,0.0026269025728192846,4,SOLO,BULLISH,WEAK,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765474800|MSZZ|XAUUSD|5|0|1|1765473600|1765473900,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.11 17:45:00,2025.12.12 11:04:58,4254.64,4313.77,0.13,19.710000000000036,3.0,1,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Thursday,2025-12,development,17.33277777777778,9,19.71,8,0.023988005997001502,9,SOLO,BULLISH,NORMAL,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766134500|1766134800,2,SweepReclaim_2R,1050,4,SHORT,2025.12.19 09:55:00,2025.12.19 10:44:58,4323.27,4329.21,0.44,5.9399999999996,-1.0,2,BROKER_SL_TP_OR_TEST_END,9,LONDON,Friday,2025-12,development,0.8327777777777777,5,5.94,4,0.0033517425252332887,5,CONCURRENT,BULLISH,WEAK,NORMAL,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766143500|1766143800,2,SweepReclaim_2R,1050,4,SHORT,2025.12.19 13:00:00,2025.12.19 14:09:58,4327.96,4324.44,1.48,1.7600000000002183,2.0,2,BROKER_SL_TP_OR_TEST_END,13,LONDON,Friday,2025-12,development,1.166111111111111,6,1.76,1,0.011299866386715022,8,CONCURRENT,BEARISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1766368800|1766368800,2,SweepReclaim_2R,1050,4,SHORT,2025.12.22 02:45:00,2025.12.22 03:04:57,4361.98,4366.29,0.61,4.3100000000004,-1.0,2,BROKER_SL_TP_OR_TEST_END,2,ASIAN,Monday,2025-12,development,0.3325,3,4.31,3,0.004627171357050747,6,CONCURRENT,BULLISH,NORMAL,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1765565100|MSZZ|XAUUSD|5|0|1|1765474800|1765474800,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.12 18:50:00,2025.12.22 08:49:58,4278.67,4409.89,0.05,43.73999999999978,3.000000000000021,1,BROKER_SL_TP_OR_TEST_END,18,NEWYORK,Friday,2025-12,development,229.99944444444444,10,43.74,9,0.08815784452161968,10,SOLO,BEARISH,NORMAL,EXPANDING,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767028800|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.29 17:25:00,2025.12.29 18:40:00,4315.84,4340.81,0.06,40.05000000000018,-0.6234706616729124,1,OWN_FAMILY_OPPOSITE,17,NEWYORK,Monday,2025-12,development,1.25,6,40.05,9,0.0004552524754353352,1,SOLO,BEARISH,STRONG,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767027900|1767027900,2,SweepReclaim_2R,1050,4,LONG,2025.12.29 17:45:00,2025.12.29 19:39:58,4331.66,4316.51,0.17,15.149999999999636,-1.0,2,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Monday,2025-12,development,1.916111111111111,7,15.15,7,0.0012910085054678008,2,CONCURRENT,BEARISH,NORMAL,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767036000|MSZZ|XAUUSD|5|0|-1|1767027900|1767027900,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.29 19:25:00,2025.12.29 22:05:00,4325.75,4343.37,0.12,21.73999999999978,-0.8104875804967833,1,OWN_FAMILY_OPPOSITE,19,NEWYORK,Monday,2025-12,development,2.6666666666666665,7,21.74,8,0.0009126516332661519,2,CONCURRENT,BULLISH,WEAK,NORMAL,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767045600|MSZZ|XAUUSD|5|0|1|1767042600|1767042600,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.29 22:05:00,2025.12.30 03:05:00,4343.37,4327.91,0.09,28.73999999999978,-0.5379262352122531,1,OWN_FAMILY_OPPOSITE,22,NEWYORK,Monday,2025-12,development,5.0,8,28.74,9,0.016485403548941038,9,SOLO,BULLISH,WEAK,CONTRACTING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767063600|MSZZ|XAUUSD|5|0|-1|1767062700|1767062700,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.30 03:05:00,2025.12.30 03:44:58,4327.91,4347.08,0.13,19.170000000000073,-1.0,1,BROKER_SL_TP_OR_TEST_END,3,ASIAN,Tuesday,2025-12,development,0.6661111111111111,4,19.17,8,0.0009935419771485345,2,SOLO,BEARISH,WEAK,NORMAL,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767069900|1767069900,2,SweepReclaim_2R,1050,4,SHORT,2025.12.30 05:10:00,2025.12.30 05:19:58,4358.13,4365.39,0.36,7.260000000000218,-1.0,2,BROKER_SL_TP_OR_TEST_END,5,ASIAN,Tuesday,2025-12,development,0.1661111111111111,2,7.26,5,0.0027541886619233415,4,CONCURRENT,BEARISH,NORMAL,NORMAL,FULLY_ALIGNED,BREAKOUT
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1767066000|MSZZ|XAUUSD|5|0|1|1767064500|1767064500,1,FastMedConfluence_E3R,1010,1,LONG,2025.12.30 03:45:00,2025.12.30 16:45:00,4347.16,4371.27,0.13,19.81999999999971,1.2164480322906628,1,OWN_FAMILY_OPPOSITE,3,ASIAN,Tuesday,2025-12,development,13.0,9,19.82,8,0.0009959396307362292,2,SOLO,BEARISH,WEAK,EXPANDING,OPPOSED,PULLBACK
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767112800|MSZZ|XAUUSD|5|0|-1|1767108600|1767108600,1,FastMedConfluence_E3R,1010,1,SHORT,2025.12.30 16:45:00,2026.01.05 03:04:58,4371.27,4413.28,0.06,42.00999999999931,-1.0,1,BROKER_SL_TP_OR_TEST_END,16,NEWYORK,Tuesday,2025-12,validation,130.33277777777778,10,42.01,9,0.03216049619051266,10,SOLO,BEARISH,NORMAL,EXPANDING,OPPOSED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1767674100|MSZZ|XAUUSD|5|0|-1|1766973600|1766973600,1,FastMedConfluence_E3R,1010,1,SHORT,2026.01.06 04:40:00,2026.01.06 20:10:00,4452.48,4489.68,0.03,66.83000000000084,-0.5566362412090418,1,OWN_FAMILY_OPPOSITE,4,ASIAN,Tuesday,2026-01,validation,15.5,9,66.83,10,0.0002302555836979047,1,SOLO,BULLISH,WEAK,NORMAL,FULLY_ALIGNED,TREND_CONTINUATION
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1767004500|1767004500,2,SweepReclaim_2R,1050,4,LONG,2026.01.06 17:55:00,2026.01.07 03:59:57,4477.55,4462.92,0.17,14.63000000000011,-1.0,2,BROKER_SL_TP_OR_TEST_END,17,NEWYORK,Tuesday,2026-01,validation,10.0825,8,14.63,7,0.03133760897115865,10,CONCURRENT,BULLISH,WEAK,EXPANDING,PARTIALLY_ALIGNED,UNCLASSIFIED
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1767978300|1767978300,2,SweepReclaim_2R,1050,4,SHORT,2026.01.09 19:50:00,2026.01.09 22:14:58,4497.93,4506.04,0.32,8.109999999999673,-1.0,2,BROKER_SL_TP_OR_TEST_END,19,NEWYORK,Friday,2026-01,validation,2.4161111111111113,7,8.11,5,0.0024657112035752814,4,CONCURRENT,BEARISH,WEAK,NORMAL,FULLY_ALIGNED,BREAKOUT
