research_signal,production_candidate,eligible_candidate,cluster,execution_intent,order,position,entry_deal,exit_deal,closed_strategybook_trade,reported_r,recomputed_r,final_status,classification
SSR|ASIA_HIGH|20251215|1765801200|FINAL,SSRP|ASIA_HIGH|20251215|1765801200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251215|1765801500|FINAL,SSRP|ASIA_HIGH|20251215|1765801500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251215|1765807200|FINAL,SSRP|ASIA_HIGH|20251215|1765807200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251215|1765808100|FINAL,SSRP|ASIA_HIGH|20251215|1765808100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251215|1765810500|FINAL,SSRP|ASIA_HIGH|20251215|1765810500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251215|1765810800|FINAL,SSRP|ASIA_HIGH|20251215|1765810800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251215|1765823700|FINAL,SSRP|ASIA_LOW|20251215|1765823700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251215,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251215,474,474,474,475,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20251215|1765824000|FINAL,SSRP|ASIA_LOW|20251215|1765824000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251215,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251216|1765900800|FINAL,SSRP|ASIA_HIGH|20251216|1765900800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251216,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251216,476,476,476,477,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251216|1765905000|FINAL,SSRP|ASIA_HIGH|20251216|1765905000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251216,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251216|1765907400|FINAL,SSRP|ASIA_HIGH|20251216|1765907400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251216,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251216|1765908300|FINAL,SSRP|ASIA_HIGH|20251216|1765908300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251216,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1765986900|FINAL,SSRP|ASIA_HIGH|20251217|1765986900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,478,478,478,479,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251217|1765991100|FINAL,SSRP|ASIA_HIGH|20251217|1765991100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1765991700|FINAL,SSRP|ASIA_HIGH|20251217|1765991700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1765992600|FINAL,SSRP|ASIA_HIGH|20251217|1765992600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1765992900|FINAL,SSRP|ASIA_HIGH|20251217|1765992900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766001900|FINAL,SSRP|ASIA_HIGH|20251217|1766001900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766002500|FINAL,SSRP|ASIA_HIGH|20251217|1766002500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766003400|FINAL,SSRP|ASIA_HIGH|20251217|1766003400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766011500|FINAL,SSRP|ASIA_HIGH|20251217|1766011500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766011800|FINAL,SSRP|ASIA_HIGH|20251217|1766011800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766013900|FINAL,SSRP|ASIA_HIGH|20251217|1766013900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766014200|FINAL,SSRP|ASIA_HIGH|20251217|1766014200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251217|1766014800|FINAL,SSRP|ASIA_HIGH|20251217|1766014800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251217,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766055300|FINAL,SSRP|ASIA_LOW|20251218|1766055300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,480,480,480,481,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20251218|1766057100|FINAL,SSRP|ASIA_LOW|20251218|1766057100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766058600|FINAL,SSRP|ASIA_LOW|20251218|1766058600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766059200|FINAL,SSRP|ASIA_LOW|20251218|1766059200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766059500|FINAL,SSRP|ASIA_LOW|20251218|1766059500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766060400|FINAL,SSRP|ASIA_LOW|20251218|1766060400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766061000|FINAL,SSRP|ASIA_LOW|20251218|1766061000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766071500|FINAL,SSRP|ASIA_LOW|20251218|1766071500|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766071800|FINAL,SSRP|ASIA_LOW|20251218|1766071800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766076300|FINAL,SSRP|ASIA_LOW|20251218|1766076300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766076900|FINAL,SSRP|ASIA_LOW|20251218|1766076900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251218|1766084400|FINAL,SSRP|ASIA_HIGH|20251218|1766084400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251218,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251218,482,482,482,483,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251218|1766084700|FINAL,SSRP|ASIA_HIGH|20251218|1766084700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766085000|FINAL,SSRP|ASIA_LOW|20251218|1766085000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766085300|FINAL,SSRP|ASIA_LOW|20251218|1766085300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766094600|FINAL,SSRP|ASIA_LOW|20251218|1766094600|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251218|1766094900|FINAL,SSRP|ASIA_LOW|20251218|1766094900|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251218,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251219|1766162100|FINAL,SSRP|ASIA_HIGH|20251219|1766162100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251219,,,,,,false,,,REJECT_OWNERSHIP,owned position limit reached count=1
SSR|ASIA_HIGH|20251219|1766162400|FINAL,SSRP|ASIA_HIGH|20251219|1766162400|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251219,,,,,,false,,,REJECT_OWNERSHIP,owned position limit reached count=1
SSR|ASIA_HIGH|20251222|1766399100|FINAL,SSRP|ASIA_HIGH|20251222|1766399100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,484,484,484,485,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251222|1766399700|FINAL,SSRP|ASIA_HIGH|20251222|1766399700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766400600|FINAL,SSRP|ASIA_HIGH|20251222|1766400600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766406300|FINAL,SSRP|ASIA_HIGH|20251222|1766406300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766407800|FINAL,SSRP|ASIA_HIGH|20251222|1766407800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766408100|FINAL,SSRP|ASIA_HIGH|20251222|1766408100|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766409600|FINAL,SSRP|ASIA_HIGH|20251222|1766409600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766410500|FINAL,SSRP|ASIA_HIGH|20251222|1766410500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766412000|FINAL,SSRP|ASIA_HIGH|20251222|1766412000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766412300|FINAL,SSRP|ASIA_HIGH|20251222|1766412300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251222|1766412600|FINAL,SSRP|ASIA_HIGH|20251222|1766412600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251222,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251223|1766509200|FINAL,SSRP|ASIA_LOW|20251223|1766509200|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251223,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251223,486,486,486,487,true,2.0000,2.0000000000000497,EXECUTED,broker-executed
SSR|ASIA_LOW|20251223|1766509800|FINAL,SSRP|ASIA_LOW|20251223|1766509800|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251223,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251223|1766510700|FINAL,SSRP|ASIA_LOW|20251223|1766510700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251223,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251223|1766511000|FINAL,SSRP|ASIA_LOW|20251223|1766511000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251223,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251223|1766530500|FINAL,SSRP|ASIA_HIGH|20251223|1766530500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251223,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251223,488,488,488,489,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251223|1766530800|FINAL,SSRP|ASIA_HIGH|20251223|1766530800|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251223,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251224|1766594400|FINAL,SSRP|ASIA_LOW|20251224|1766594400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251224,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251224,490,490,490,491,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20251224|1766595300|FINAL,SSRP|ASIA_LOW|20251224|1766595300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251224,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251224|1766601000|FINAL,SSRP|ASIA_LOW|20251224|1766601000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251224,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766766600|FINAL,SSRP|ASIA_HIGH|20251226|1766766600|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,492,492,492,493,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_HIGH|20251226|1766775900|FINAL,SSRP|ASIA_HIGH|20251226|1766775900|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766776200|FINAL,SSRP|ASIA_HIGH|20251226|1766776200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766782200|FINAL,SSRP|ASIA_HIGH|20251226|1766782200|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766782500|FINAL,SSRP|ASIA_HIGH|20251226|1766782500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766783700|FINAL,SSRP|ASIA_HIGH|20251226|1766783700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766784300|FINAL,SSRP|ASIA_HIGH|20251226|1766784300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766786700|FINAL,SSRP|ASIA_HIGH|20251226|1766786700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766787300|FINAL,SSRP|ASIA_HIGH|20251226|1766787300|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766789700|FINAL,SSRP|ASIA_HIGH|20251226|1766789700|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766790000|FINAL,SSRP|ASIA_HIGH|20251226|1766790000|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_HIGH|20251226|1766791500|FINAL,SSRP|ASIA_HIGH|20251226|1766791500|FINAL,true,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|18:ASIA_HIGH|20251226,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1766999100|FINAL,SSRP|ASIA_LOW|20251229|1766999100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,494,494,494,495,true,-1.0000,-1.0,EXECUTED,broker-executed
SSR|ASIA_LOW|20251229|1766999400|FINAL,SSRP|ASIA_LOW|20251229|1766999400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767002400|FINAL,SSRP|ASIA_LOW|20251229|1767002400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767002700|FINAL,SSRP|ASIA_LOW|20251229|1767002700|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767008100|FINAL,SSRP|ASIA_LOW|20251229|1767008100|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767008400|FINAL,SSRP|ASIA_LOW|20251229|1767008400|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767009000|FINAL,SSRP|ASIA_LOW|20251229|1767009000|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
SSR|ASIA_LOW|20251229|1767009300|FINAL,SSRP|ASIA_LOW|20251229|1767009300|FINAL,true,MSZZC1|6:XAUUSD|1:5|1:1|1:4|17:ASIA_LOW|20251229,,,,,,false,,,REJECT_DUPLICATE_CLUSTER,"Asia session level swept during London/NewYork, closed-bar reclaim within frozen window"
