bar_time;speed;direction;engine_event_id;replay_event_id;projection_anchor_1_id;projection_anchor_2_id;engine_projected_previous;replay_projected_previous;engine_projected_event;replay_projected_event;engine_origin_pivot;replay_origin_pivot;engine_broken_pivot;replay_broken_pivot;engine_atr;replay_atr;engine_break_distance;replay_break_distance;engine_impulse_distance;replay_impulse_distance;field_parity
2025.06.04 12:20:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749039600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749039600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749013800|1749015600;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;3363.0315384615;3363.0315384615;3362.9186153846;3362.9186153846;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;2.2200000000;2.2200000000;0.0013846154;0.0013846154;17.2500000000;17.2500000000;PASS
2025.06.04 12:55:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749041700|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749041700|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749013800|1749015600|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749013800|1749015600;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;3362.2410769231;3362.2410769231;3362.1281538462;3362.1281538462;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;2.2507142857;2.2507142857;0.8218461538;0.8218461538;17.2500000000;17.2500000000;PASS
2025.06.04 13:40:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749044400|40:MSZZ|XAUUSD|5|2|-1|1749035100|1749037500|40:MSZZ|XAUUSD|5|2|-1|1749026100|1749031200|40:MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749044400|40:MSZZ|XAUUSD|5|2|-1|1749035100|1749037500|40:MSZZ|XAUUSD|5|2|-1|1749026100|1749031200|40:MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;MSZZ|XAUUSD|5|2|-1|1749026100|1749031200;MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;3355.5800000000;3355.5800000000;3355.7056666667;3355.7056666667;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;2.2328571429;2.2328571429;1.2356666667;1.2356666667;13.4800000000;13.4800000000;PASS
2025.06.04 17:05:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749056700|39:MSZZ|XAUUSD|5|2|1|1749039900|1749043800|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749039900|1749043800;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749056700|39:MSZZ|XAUUSD|5|2|1|1749039900|1749043800|39:MSZZ|XAUUSD|5|2|1|1749033300|1749034500|39:MSZZ|XAUUSD|5|2|1|1749039900|1749043800;MSZZ|XAUUSD|5|2|1|1749033300|1749034500;MSZZ|XAUUSD|5|2|1|1749039900|1749043800;3364.1700000000;3364.1700000000;3364.1554545455;3364.1554545455;MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;MSZZ|XAUUSD|5|2|-1|1749035100|1749037500;MSZZ|XAUUSD|5|2|1|1749039900|1749043800;MSZZ|XAUUSD|5|2|1|1749039900|1749043800;4.5364285714;4.5364285714;0.3345454545;0.3345454545;13.9200000000;13.9200000000;PASS
2025.06.05 02:25:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749090300|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749090300|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749058800|1749062100;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;3378.3185365854;3378.3185365854;3378.2575609756;3378.2575609756;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;1.4728571429;1.4728571429;0.3824390244;0.3824390244;12.4500000000;12.4500000000;PASS
2025.06.05 02:55:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749092100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749092100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749058800|1749062100;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;3377.9526829268;3377.9526829268;3377.8917073171;3377.8917073171;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;1.6150000000;1.6150000000;0.2482926829;0.2482926829;12.4500000000;12.4500000000;PASS
2025.06.05 03:10:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749093000|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749093000|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749058800|1749062100;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;3377.7697560976;3377.7697560976;3377.7087804878;3377.7087804878;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;2.1707142857;2.1707142857;0.4912195122;0.4912195122;12.4500000000;12.4500000000;PASS
2025.06.05 03:50:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749095400|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749095400|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749058800|1749062100;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;3377.2819512195;3377.2819512195;3377.2209756098;3377.2209756098;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;2.7814285714;2.7814285714;2.0990243902;2.0990243902;12.4500000000;12.4500000000;PASS
2025.06.05 04:25:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749097500|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749097500|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200|39:MSZZ|XAUUSD|5|2|1|1749058800|1749062100|39:MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749058800|1749062100;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;3376.8551219512;3376.8551219512;3376.7941463415;3376.7941463415;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;2.9914285714;2.9914285714;0.9058536585;0.9058536585;12.4500000000;12.4500000000;PASS
2025.06.05 05:10:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749100200|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749062100|1749068400|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749100200|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749062100|1749068400|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;3371.9684905660;3371.9684905660;3371.9864150943;3371.9864150943;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;2.9942857143;2.9942857143;1.4564150943;1.4564150943;12.7200000000;12.7200000000;PASS
2025.06.05 05:35:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749101700|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749062100|1749068400|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749101700|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749062100|1749068400|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749062100|1749068400;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;3372.0581132075;3372.0581132075;3372.0760377358;3372.0760377358;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|1|1749071100|1749073200;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;2.7778571429;2.7778571429;1.1760377358;1.1760377358;11.6000000000;11.6000000000;PASS
2025.06.05 07:20:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749108000|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749108000|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;3367.7147500000;3367.7147500000;3367.6850000000;3367.6850000000;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;2.4992857143;2.4992857143;0.1350000000;0.1350000000;16.6000000000;16.6000000000;PASS
2025.06.05 07:45:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749109500|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749109500|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;3367.5660000000;3367.5660000000;3367.5362500000;3367.5362500000;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;2.5992857143;2.5992857143;0.4862500000;0.4862500000;17.4900000000;17.4900000000;PASS
2025.06.05 08:20:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749111600|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749111600|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;3367.3577500000;3367.3577500000;3367.3280000000;3367.3280000000;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;2.4807142857;2.4807142857;1.9480000000;1.9480000000;19.1500000000;19.1500000000;PASS
2025.06.05 09:35:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749116100|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749116100|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;3366.9115000000;3366.9115000000;3366.8817500000;3366.8817500000;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;2.6842857143;2.6842857143;2.0917500000;2.0917500000;19.3400000000;19.3400000000;PASS
2025.06.05 09:55:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749117300|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749117300|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000|40:MSZZ|XAUUSD|5|2|-1|1749078000|1749089700|40:MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749078000|1749089700;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;3366.7925000000;3366.7925000000;3366.7627500000;3366.7627500000;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;2.2757142857;2.2757142857;0.7827500000;0.7827500000;18.3200000000;18.3200000000;PASS
2025.06.05 10:00:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749117600|39:MSZZ|XAUUSD|5|2|1|1749105300|1749106500|39:MSZZ|XAUUSD|5|2|1|1749096300|1749098100|39:MSZZ|XAUUSD|5|2|1|1749105300|1749106500;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749117600|39:MSZZ|XAUUSD|5|2|1|1749105300|1749106500|39:MSZZ|XAUUSD|5|2|1|1749096300|1749098100|39:MSZZ|XAUUSD|5|2|1|1749105300|1749106500;MSZZ|XAUUSD|5|2|1|1749096300|1749098100;MSZZ|XAUUSD|5|2|1|1749105300|1749106500;3368.5233333333;3368.5233333333;3368.3006666667;3368.3006666667;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|-1|1749102000|1749105000;MSZZ|XAUUSD|5|2|1|1749105300|1749106500;MSZZ|XAUUSD|5|2|1|1749105300|1749106500;2.3757142857;2.3757142857;0.2693333333;0.2693333333;9.1500000000;9.1500000000;PASS
2025.06.05 23:50:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749167400|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100|39:MSZZ|XAUUSD|5|2|1|1749132900|1749135000|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749167400|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100|39:MSZZ|XAUUSD|5|2|1|1749132900|1749135000|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|1|1749132900|1749135000;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;3354.5328571429;3354.5328571429;3354.1042857143;3354.1042857143;MSZZ|XAUUSD|5|2|-1|1749149700|1749153000;MSZZ|XAUUSD|5|2|-1|1749149700|1749153000;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;2.1600000000;2.1600000000;0.3257142857;0.3257142857;21.8900000000;21.8900000000;PASS
2025.06.06 01:00:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749171600|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100|39:MSZZ|XAUUSD|5|2|1|1749132900|1749135000|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749171600|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100|39:MSZZ|XAUUSD|5|2|1|1749132900|1749135000|39:MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|1|1749132900|1749135000;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;3353.6757142857;3353.6757142857;3348.1042857143;3348.1042857143;MSZZ|XAUUSD|5|2|-1|1749149700|1749153000;MSZZ|XAUUSD|5|2|-1|1749149700|1749153000;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;2.0557142857;2.0557142857;7.9957142857;7.9957142857;21.8900000000;21.8900000000;PASS
2025.06.06 02:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749177000|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800|40:MSZZ|XAUUSD|5|2|-1|1749149700|1749153000|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749177000|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800|40:MSZZ|XAUUSD|5|2|-1|1749149700|1749153000|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;MSZZ|XAUUSD|5|2|-1|1749149700|1749153000;MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;3358.9275862069;3358.9275862069;3359.1434482759;3359.1434482759;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|1|1749162300|1749167100;MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;1.8557142857;1.8557142857;0.1934482759;0.1934482759;9.3700000000;9.3700000000;PASS
2025.06.06 03:45:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749181500|40:MSZZ|XAUUSD|5|2|-1|1749177900|1749178800|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800|40:MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749181500|40:MSZZ|XAUUSD|5|2|-1|1749177900|1749178800|40:MSZZ|XAUUSD|5|2|-1|1749167100|1749172800|40:MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|-1|1749167100|1749172800;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;3358.8350000000;3358.8350000000;3358.9800000000;3358.9800000000;MSZZ|XAUUSD|5|2|1|1749173100|1749177900;MSZZ|XAUUSD|5|2|1|1749173100|1749177900;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;2.0514285714;2.0514285714;0.7200000000;0.7200000000;6.3300000000;6.3300000000;PASS
2025.06.06 04:20:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749183600|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400|39:MSZZ|XAUUSD|5|2|1|1749173100|1749177900|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749183600|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400|39:MSZZ|XAUUSD|5|2|1|1749173100|1749177900|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZ|XAUUSD|5|2|1|1749173100|1749177900;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;3364.4370000000;3364.4370000000;3364.4625000000;3364.4625000000;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;2.4157142857;2.4157142857;1.5375000000;1.5375000000;8.8700000000;8.8700000000;PASS
2025.06.06 05:45:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749188700|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400|39:MSZZ|XAUUSD|5|2|1|1749173100|1749177900|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749188700|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400|39:MSZZ|XAUUSD|5|2|1|1749173100|1749177900|39:MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZ|XAUUSD|5|2|1|1749173100|1749177900;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;3364.8705000000;3364.8705000000;3364.8960000000;3364.8960000000;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|-1|1749177900|1749178800;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;MSZZ|XAUUSD|5|2|1|1749179100|1749182400;2.1792857143;2.1792857143;0.1140000000;0.1140000000;8.4100000000;8.4100000000;PASS
2025.06.06 08:50:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749199800|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749199800|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749182400|1749183600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;3363.3030769231;3363.3030769231;3363.4276923077;3363.4276923077;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;2.3635714286;2.3635714286;0.9176923077;0.9176923077;9.1500000000;9.1500000000;PASS
2025.06.06 09:05:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749200700|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749200700|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749182400|1749183600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;3363.6769230769;3363.6769230769;3363.8015384615;3363.8015384615;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;2.6678571429;2.6678571429;0.8815384615;0.8815384615;9.1500000000;9.1500000000;PASS
