replay_mode;strategy_id;exit_model;cluster_id;direction;entry_time;exit_time;exit_reason;entry_price;initial_stop;initial_risk;gross_r;net_r_after_costs;mfe_until_exit_r;mae_until_exit_r;mfe_reference_horizon_r;mae_reference_horizon_r;bars_to_mfe;minutes_to_mfe;bars_held;minutes_held;surrender_r;pct_open_trade_mfe_captured;pct_reference_horizon_mfe_captured;number_of_trail_updates;final_stop;replay_price_mode;session;weekday;sequencing_ambiguous;skipped_while_occupied
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1746219900|MSZZ|XAUUSD|5|0|-1|1746051600|1746051600;S;2025.05.02 21:10:00;2025.05.02 22:00:00;TRAIL;3230.23000;3313.67000;83.44000;-0.0018;-0.0218;0.0712;-0.0177;0.0712;-2.5008;6;30;11;50;0.0930;null;null;9;3230.37714;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1746224400|MSZZ|XAUUSD|5|0|-1|1746051600|1746051600;S;2025.05.02 22:25:00;2025.05.02 22:45:00;TRAIL;3228.04000;3313.67000;85.63000;-0.0681;-0.0881;0.0056;-0.0759;0.0056;-2.4625;1;5;5;20;0.0937;null;null;3;3233.86714;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1746447900|MSZZ|XAUUSD|5|0|1|1746447600|1746447600;L;2025.05.05 12:30:00;2025.05.05 14:30:00;TRAIL;3302.25000;3283.12000;19.13000;0.5497;0.5297;0.8730;-0.1333;7.1432;-4.5008;414;2190;25;120;0.3433;0.6068;0.0742;19;3312.76571;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1746449700|MSZZ|XAUUSD|5|0|1|1746448200|1746448200;L;2025.05.05 13:00:00;2025.05.05 14:30:00;TRAIL;3308.67000;3283.12000;25.55000;0.1603;0.1403;0.4023;-0.0055;5.0971;-3.7409;408;2160;19;90;0.2620;0.3487;0.0275;15;3312.76571;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1747045500|MSZZ|XAUUSD|5|0|-1|1747045200|1747045200;S;2025.05.12 10:30:00;2025.05.12 11:35:00;TRAIL;3231.18000;3253.36000;22.18000;-0.0518;-0.0718;0.6776;-0.2642;4.9829;-1.5469;810;4230;14;65;0.7495;-0.1060;-0.0144;9;3232.33000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1747760400|MSZZ|XAUUSD|5|0|1|1747760100|1747760100;L;2025.05.20 17:05:00;2025.05.20 18:35:00;TRAIL;3271.08000;3250.41000;20.67000;0.2823;0.2623;0.7136;-0.0348;4.5864;-0.0348;869;4525;19;90;0.4513;0.3675;0.0572;11;3276.91429;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748413200|MSZZ|XAUUSD|5|0|-1|1748412900|1748412900;S;2025.05.28 06:25:00;2025.05.28 06:40:00;TRAIL;3296.02000;3336.84000;40.82000;-0.0477;-0.0677;0.1061;-0.0661;1.2381;-2.3572;250;1310;4;15;0.1738;-0.6382;-0.0547;1;3297.96714;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748432700|MSZZ|XAUUSD|5|0|1|1748428800|1748428800;L;2025.05.28 11:50:00;2025.05.28 13:10:00;TRAIL;3320.81000;3316.09000;4.72000;0.2769;0.2569;1.0000;-0.3093;15.1335;-15.9597;991;8075;17;80;0.7431;0.2569;0.0170;16;3322.11714;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748450100|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.28 16:40:00;2025.05.28 16:50:00;TRAIL;3303.78000;3336.84000;33.06000;-0.0487;-0.0687;0.1897;-0.1180;1.7635;-2.6757;127;695;3;10;0.2584;-0.3625;-0.0390;1;3305.39143;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748454600|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.28 17:55:00;2025.05.28 19:15:00;TRAIL;3301.44000;3336.84000;35.40000;0.1107;0.0907;0.2500;-0.0494;1.5808;-2.5650;112;620;17;80;0.1593;0.3629;0.0574;13;3297.52000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748455200|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.28 18:05:00;2025.05.28 19:15:00;TRAIL;3297.83000;3336.84000;39.01000;0.0079;-0.0121;0.1343;-0.0782;1.3420;-2.4201;110;610;15;70;0.1464;-0.0897;-0.0090;12;3297.52000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748469900|MSZZ|XAUUSD|5|0|-1|1748468700|1748468700;S;2025.05.28 22:10:00;2025.05.28 23:55:00;TRAIL;3299.52000;3336.84000;37.32000;0.4518;0.4318;0.6061;-0.0078;1.4480;-2.4845;61;365;22;105;0.1743;0.7125;0.2982;13;3282.65714;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748476200|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.28 23:55:00;2025.05.29 01:00:00;TRAIL;3287.37000;3336.84000;49.47000;-0.0581;-0.0781;0.0659;-0.0592;0.8468;-2.1199;40;260;2;65;0.1440;null;-0.0923;1;3290.24571;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748481600|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.29 01:25:00;2025.05.29 02:50:00;TRAIL;3286.99000;3336.84000;49.85000;0.5078;0.4878;0.7368;-0.0309;0.8327;-2.1113;34;170;18;85;0.2490;0.6621;0.5859;10;3261.67429;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748484000|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.29 02:05:00;2025.05.29 02:50:00;TRAIL;3282.46000;3336.84000;54.38000;0.3822;0.3622;0.5921;-0.0070;0.6800;-2.0188;26;130;10;45;0.2299;0.6117;0.5327;7;3261.67429;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748501100|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.29 06:50:00;2025.05.29 08:55:00;TRAIL;3275.90000;3336.84000;60.94000;0.0764;0.0564;0.1616;-0.0182;0.1616;-1.9091;21;105;26;125;0.1053;0.3486;0.3486;16;3271.24714;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748509500|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900;S;2025.05.29 09:10:00;2025.05.29 09:20:00;TRAIL;3270.36000;3336.84000;66.48000;-0.0608;-0.0808;0.0340;-0.0656;0.0340;-1.8333;0;0;3;10;0.1148;null;null;1;3274.40143;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748545200|MSZZ|XAUUSD|5|0|1|1748275200|1748275200;L;2025.05.29 19:05:00;2025.05.29 19:20:00;TRAIL;3326.39000;3316.09000;10.30000;-0.1462;-0.1662;0.4709;-0.1951;7.4757;-5.3301;1322;9790;4;15;0.6371;-0.3529;-0.0222;3;3324.88429;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748578500|MSZZ|XAUUSD|5|0|1|1748540700|1748540700;L;2025.05.30 04:20:00;2025.05.30 04:25:00;TRAIL;3320.02000;3309.59000;10.43000;-0.2926;-0.3126;0.2598;-0.4947;7.9933;-4.6529;1223;9235;2;5;0.5724;-1.2030;-0.0391;1;3316.96857;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748584200|MSZZ|XAUUSD|5|0|-1|1748583900|1748583900;S;2025.05.30 05:55:00;2025.05.30 06:10:00;TRAIL;3296.38000;3317.43000;21.05000;-0.2751;-0.2951;0.0632;-0.2841;1.1824;-5.0836;133;665;4;15;0.3583;null;-0.2496;1;3302.17143;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748587200|MSZZ|XAUUSD|5|0|-1|1748586300|1748586300;S;2025.05.30 06:45:00;2025.05.30 07:55:00;TRAIL;3293.82000;3302.36000;8.54000;-0.2216;-0.2416;0.2998;-0.3138;2.6148;-12.8302;123;615;15;70;0.5414;-0.8061;-0.0924;9;3295.71286;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748596200|MSZZ|XAUUSD|5|0|-1|1748595900|1748595900;S;2025.05.30 09:15:00;2025.05.30 09:15:00;SL;3294.20000;3296.50000;2.30000;-1.0000;-1.0200;0.2783;-1.2522;9.8739;-47.4739;93;465;1;0;1.2983;-3.6656;-0.1033;0;3296.50000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748599500|MSZZ|XAUUSD|5|0|-1|1748595900|1748595900;S;2025.05.30 10:10:00;2025.05.30 10:10:00;TP;3293.88000;3296.50000;2.62000;2.0000;1.9800;2.4733;-0.4275;8.5458;-41.7977;82;410;1;0;0.4933;0.8006;0.2317;0;3296.50000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748606400|MSZZ|XAUUSD|5|0|-1|1748603400|1748603400;S;2025.05.30 12:05:00;2025.05.30 12:20:00;TRAIL;3295.13000;3299.26000;4.13000;-0.8488;-0.8688;0.2131;-0.9952;5.7240;-26.2131;59;295;4;15;1.0819;-4.0776;-0.1518;2;3298.63571;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748608200|MSZZ|XAUUSD|5|0|-1|1748606700|1748607000;S;2025.05.30 12:35:00;2025.05.30 13:00:00;TRAIL;3294.74000;3299.26000;4.52000;-0.8767;-0.8967;0.0177;-0.9646;5.1438;-24.0376;53;265;6;25;0.9144;null;-0.1743;2;3298.70286;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748609700|MSZZ|XAUUSD|5|0|-1|1748606700|1748607000;S;2025.05.30 13:00:00;2025.05.30 13:05:00;SL;3295.64000;3299.26000;3.62000;-1.0000;-1.0200;0.1575;-1.3011;6.6713;-29.7652;48;240;2;5;1.1775;-6.4779;-0.1529;0;3299.26000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748610300|MSZZ|XAUUSD|5|0|1|1748607600|1748607900;L;2025.05.30 13:10:00;2025.05.30 13:25:00;TRAIL;3299.58000;3287.40000;12.18000;-0.2658;-0.2858;0.0854;-0.3169;8.5230;-2.3062;1117;8705;4;15;0.3712;null;-0.0335;3;3296.34286;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748611200|MSZZ|XAUUSD|5|0|-1|1748606700|1748607000;S;2025.05.30 13:25:00;2025.05.30 13:50:00;TP;3297.14000;3299.26000;2.12000;2.0000;1.9800;2.1651;-0.0802;12.0991;-50.1179;43;215;6;25;0.1851;0.9145;0.1636;3;3297.19000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748617800|MSZZ|XAUUSD|5|0|1|1748616900|1748617200;L;2025.05.30 15:15:00;2025.05.30 16:15:00;TRAIL;3303.01000;3288.65000;14.36000;-0.4655;-0.4855;0.3656;-0.6038;6.9903;-2.1950;1092;8580;13;60;0.8511;-1.3279;-0.0695;4;3296.32571;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748622600|MSZZ|XAUUSD|5|0|-1|1748622300|1748622300;S;2025.05.30 16:35:00;2025.05.30 16:35:00;SL;3292.23000;3296.14000;3.91000;-1.0000;-1.0200;0.0000;-1.8235;5.3043;-28.4297;5;25;1;0;1.0200;null;-0.1923;0;3296.14000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748623200|MSZZ|XAUUSD|5|0|-1|1748622300|1748622300;S;2025.05.30 16:45:00;2025.05.30 16:55:00;TP;3289.57000;3296.14000;6.57000;2.0000;1.9800;2.1811;-0.2481;2.7519;-17.3242;3;15;3;10;0.2011;0.9078;0.7195;2;3290.24286;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749447900|MSZZ|XAUUSD|5|0|1|1749446700|1749446700;L;2025.06.09 05:50:00;2025.06.09 08:00:00;TRAIL;3306.01000;3293.58000;12.43000;0.3244;0.3044;0.5977;-0.1384;11.8182;-0.3274;1322;9790;27;130;0.2933;0.5093;0.0258;23;3310.04286;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749450600|MSZZ|XAUUSD|5|0|1|1749446700|1749446700;L;2025.06.09 06:35:00;2025.06.09 08:00:00;TRAIL;3306.66000;3293.58000;13.08000;0.2586;0.2386;0.5183;-0.0581;11.1812;-0.3609;1313;9745;18;85;0.2797;0.4604;0.0213;14;3310.04286;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749640200|MSZZ|XAUUSD|5|0|-1|1749223800|1749223800;S;2025.06.11 11:15:00;2025.06.11 12:10:00;TRAIL;3345.07000;3364.25000;19.18000;0.3175;0.2975;0.5751;-0.0855;1.3436;-5.6225;113;565;12;55;0.2776;0.5174;0.2214;9;3338.98000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749642900|MSZZ|XAUUSD|5|0|-1|1749223800|1749223800;S;2025.06.11 12:00:00;2025.06.11 12:10:00;TRAIL;3344.55000;3364.25000;19.70000;0.2827;0.2627;0.5335;-0.0066;1.2817;-5.5005;104;520;3;10;0.2708;0.4925;0.2050;2;3338.98000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749680400|MSZZ|XAUUSD|5|0|-1|1749223800|1749223800;S;2025.06.11 22:25:00;2025.06.11 23:00:00;TRAIL;3343.61000;3364.25000;20.64000;-0.2225;-0.2425;0.0024;-0.2752;0.2432;-5.2955;135;735;8;35;0.2449;null;-0.9971;6;3348.20286;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749693300|MSZZ|XAUUSD|5|0|1|1749692100|1749692700;L;2025.06.12 02:00:00;2025.06.12 02:10:00;TRAIL;3369.08000;3349.36000;19.72000;-0.0774;-0.0974;0.2211;-0.1293;4.2510;-1.5461;540;5700;3;10;0.3185;-0.4404;-0.0229;1;3367.55429;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749696300|MSZZ|XAUUSD|5|0|-1|1749694500|1749694500;S;2025.06.12 02:50:00;2025.06.12 02:55:00;TRAIL;3362.73000;3373.44000;10.71000;-0.1447;-0.1647;0.4715;-0.2764;2.2540;-8.4202;94;470;2;5;0.6362;-0.3493;-0.0731;1;3364.28000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749699900|MSZZ|XAUUSD|5|0|1|1749698700|1749698700;L;2025.06.12 03:50:00;2025.06.12 04:00:00;TRAIL;3370.98000;3357.68000;13.30000;-0.6173;-0.6373;0.0030;-0.6398;6.1602;-2.4353;518;5590;3;10;0.6403;null;-0.1035;2;3362.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749701100|MSZZ|XAUUSD|5|0|1|1749698700|1749698700;L;2025.06.12 04:10:00;2025.06.12 04:40:00;TRAIL;3368.97000;3357.68000;11.29000;-0.0304;-0.0504;0.6935;-0.1709;7.4349;-2.6909;514;5570;7;30;0.7439;-0.0726;-0.0068;6;3368.62714;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749702000|MSZZ|XAUUSD|5|0|1|1749701700|1749701700;L;2025.06.12 04:25:00;2025.06.12 04:40:00;TRAIL;3373.24000;3362.47000;10.77000;-0.4283;-0.4483;0.3305;-0.4503;7.3974;-3.2173;511;5555;4;15;0.7789;-1.3563;-0.0606;3;3368.62714;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749702900|MSZZ|XAUUSD|5|0|1|1749701700|1749701700;L;2025.06.12 04:40:00;2025.06.12 06:30:00;TRAIL;3373.19000;3362.47000;10.72000;0.0217;0.0017;0.4263;-0.4711;7.4366;-3.2276;508;5540;23;110;0.4246;0.0040;0.0002;20;3373.42286;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749706500|MSZZ|XAUUSD|5|0|1|1749701700|1749701700;L;2025.06.12 05:40:00;2025.06.12 06:30:00;TRAIL;3376.52000;3368.14000;8.38000;-0.3696;-0.3896;0.1480;-0.4117;9.1158;-4.5263;496;5480;11;50;0.5376;-2.6329;-0.0427;9;3373.42286;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749721800|MSZZ|XAUUSD|5|0|1|1749720900|1749720900;L;2025.06.12 09:55:00;2025.06.12 10:15:00;TRAIL;3375.13000;3365.63000;9.50000;-0.5015;-0.5215;0.0474;-0.5895;8.1874;-3.8463;445;5225;5;20;0.5689;null;-0.0637;2;3370.36571;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749723900|MSZZ|XAUUSD|5|0|-1|1749723300|1749723300;S;2025.06.12 10:30:00;2025.06.12 10:35:00;TP;3369.94000;3375.58000;5.64000;2.0000;1.9800;3.6667;-0.0975;5.5585;-14.7110;2;10;2;5;1.6867;0.5400;0.3562;1;3367.71286;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;true;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749734400|MSZZ|XAUUSD|5|0|1|1749734100|1749734100;L;2025.06.12 13:25:00;2025.06.12 14:30:00;TRAIL;3375.47000;3362.01000;13.46000;0.3801;0.3601;0.9747;-0.1612;5.7533;-2.0698;403;5015;14;65;0.6147;0.3694;0.0626;8;3380.58571;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1749739200|MSZZ|XAUUSD|5|0|1|1749734100|1749734100;L;2025.06.12 14:45:00;2025.06.12 16:10:00;TRAIL;3376.87000;3362.01000;14.86000;0.5414;0.5214;1.1420;-0.0962;5.1171;-1.9690;387;4935;18;85;0.6206;0.4566;0.1019;14;3384.91571;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1749777000|MSZZ|XAUUSD|5|0|-1|1749776700|1749776700;S;2025.06.13 01:15:00;2025.06.13 01:45:00;TRAIL;3382.60000;3389.27000;6.67000;-0.0651;-0.0851;0.4453;-0.2114;5.2459;-10.5412;1205;9145;7;30;0.5304;-0.1911;-0.0162;4;3383.03429;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1751556900|MSZZ|XAUUSD|5|0|-1|1751556600|1751556600;S;2025.07.03 15:40:00;2025.07.03 15:55:00;TRAIL;3320.12000;3328.67000;8.55000;-0.2343;-0.2543;0.9977;-0.6573;4.3743;-3.0000;1004;8395;4;15;1.2519;-0.2548;-0.0581;1;3322.12286;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1751557800|MSZZ|XAUUSD|5|0|1|1751482800|1751482800;L;2025.07.03 15:55:00;2025.07.03 16:25:00;TP;3321.35000;3315.51000;5.84000;2.0000;1.9800;2.2038;-0.1233;4.1815;-6.6147;601;6320;7;30;0.2238;0.8985;0.4735;4;3318.81000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1751558700|MSZZ|XAUUSD|5|0|-1|1751556600|1751556600;S;2025.07.03 16:10:00;2025.07.03 16:10:00;TP;3326.75000;3328.67000;1.92000;2.0000;1.9800;2.2917;-0.6563;22.9323;-9.9062;998;8365;1;0;0.3117;0.8640;0.0863;0;3328.67000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;CHANDELIER_TRAIL;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1751563200|MSZZ|XAUUSD|5|0|-1|1751556600|1751556600;S;2025.07.03 17:25:00;2025.07.03 18:20:00;TRAIL;3325.42000;3338.50000;13.08000;-0.3747;-0.3947;0.1774;-0.4411;3.2645;-1.5558;983;8290;12;55;0.5721;-2.2254;-0.1209;7;3330.32143;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
