logical_position_id;book_id;strategy_id;family_id;magic;direction;entry_time;exit_time;entry_price;exit_price;logical_volume;initial_risk_price;execution_cost;realized_r;exit_policy;exit_reason;regime_snapshot_id
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1770948300|1770948300;2;1050;4;27124002;SHORT;2026.02.13 02:15:00;2026.02.13 02:59:58;4942.0;4928.88;0.4;6.5600000000004;0.0;1.9999999999998614;2;BROKER_SL_TP_OR_TEST_END;2026.02.13 02:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770924000|MSZZ|XAUUSD|5|0|1|1770921600|1770921900;1;1010;1;27084001;LONG;2026.02.12 19:25:00;2026.02.16 01:05:00;4973.51;5015.17;0.02;122.13000000000011;0.0;0.34111192991074935;1;OWN_FAMILY_OPPOSITE;2026.02.16 01:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1771216500|1771216500;2;1050;4;27124002;LONG;2026.02.16 08:45:00;2026.02.16 08:54:58;5002.55;4996.179999999999;0.41;6.369999999999891;0.0;-1.0000000000001428;2;BROKER_SL_TP_OR_TEST_END;2026.02.16 08:45:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1771203600|MSZZ|XAUUSD|5|0|-1|1770934800|1770934800;1;1010;1;27084001;SHORT;2026.02.16 01:05:00;2026.02.17 07:19:58;5015.17;4904.89;0.07;36.76000000000022;0.0;2.999999999999975;1;BROKER_SL_TP_OR_TEST_END;2026.02.17 07:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1771526700|MSZZ|XAUUSD|5|0|-1|1770912000|1770912000;1;1010;1;27084001;SHORT;2026.02.19 18:50:00;2026.02.20 08:24:58;5003.94;5022.49;0.14;18.550000000000182;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.02.20 08:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1771606800|1771606800;2;1050;4;27124002;LONG;2026.02.20 17:15:00;2026.02.20 17:49:58;5022.87;5051.51;0.18;14.319999999999709;0.0;2.0000000000000635;2;BROKER_SL_TP_OR_TEST_END;2026.02.20 17:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1771605000|1771605000;2;1050;4;27124002;SHORT;2026.02.20 18:25:00;2026.02.20 18:34:58;5051.24;5056.76;0.48;5.520000000000437;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.02.20 18:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772544300|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.03 13:30:00;2026.03.03 14:14:58;5126.68;5180.54;0.04;53.85999999999967;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.03 14:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1772549700|MSZZ|XAUUSD|5|0|1|1772200500|1772200500;1;1010;1;27084001;LONG;2026.03.03 15:00:00;2026.03.03 15:09:58;5224.46;5159.75;0.04;64.71000000000004;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.03 15:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772550300|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.03 15:10:00;2026.03.03 15:24:57;5152.56;5180.54;0.09;27.979999999999563;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.03 15:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772552100|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.03 15:40:00;2026.03.03 16:44:58;5158.07;5090.66;0.11;22.470000000000255;0.0;2.9999999999999596;1;BROKER_SL_TP_OR_TEST_END;2026.03.03 16:35:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772594700|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.04 03:30:00;2026.03.04 04:09:58;5146.27;5180.54;0.07;34.26999999999953;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.04 04:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772600100|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.04 05:00:00;2026.03.04 06:14:57;5156.43;5180.540000000001;0.11;24.109999999999673;0.0;-1.0000000000000377;1;BROKER_SL_TP_OR_TEST_END;2026.03.04 06:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772606700|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.04 06:50:00;2026.03.04 10:49:58;5155.34;5180.539999999999;0.1;25.199999999999818;0.0;-0.9999999999999639;1;BROKER_SL_TP_OR_TEST_END;2026.03.04 10:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772642700|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.04 16:50:00;2026.03.05 03:09:58;5155.61;5181.029999999999;0.1;25.420000000000073;0.0;-0.9999999999999643;1;BROKER_SL_TP_OR_TEST_END;2026.03.05 03:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772697300|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.05 08:00:00;2026.03.05 11:19:57;5148.77;5181.03;0.08;32.25999999999931;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.05 11:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772712000|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.05 12:05:00;2026.03.05 18:34:58;5150.07;5057.19;0.08;30.960000000000036;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.05 18:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772819100|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1;1010;1;27084001;SHORT;2026.03.06 17:50:00;2026.03.09 01:04:57;5146.84;5181.03;0.07;34.1899999999996;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.06 23:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1773312000|MSZZ|XAUUSD|5|0|1|1773208200|1773208200;1;1010;1;27084001;LONG;2026.03.12 10:45:00;2026.03.12 18:14:58;5179.07;5124.05;0.04;55.01999999999953;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.12 18:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1773359100|1773359100;2;1050;4;27124002;SHORT;2026.03.13 10:20:00;2026.03.13 10:34:58;5077.88;5090.47;0.21;12.590000000000146;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.03.13 10:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1773363600|MSZZ|XAUUSD|5|0|1|1773359100|1773359100;1;1010;1;27084001;LONG;2026.03.13 01:05:00;2026.03.13 12:45:00;5084.45;5085.36;0.08;29.599999999999454;0.0;0.030743243243238894;1;OWN_FAMILY_OPPOSITE;2026.03.13 12:40:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1773405600|MSZZ|XAUUSD|5|0|-1|1773404400|1773404700;1;1010;1;27084001;SHORT;2026.03.13 12:45:00;2026.03.13 13:19:57;5085.36;5097.03;0.22;11.670000000000073;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.03.13 13:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1773423600|MSZZ|XAUUSD|5|0|-1|1773422100|1773422100;1;1010;1;27084001;SHORT;2026.03.13 17:45:00;2026.03.16 02:24:58;5079.27;4993.59;0.09;28.55999999999949;0.0;3.0000000000000635;1;BROKER_SL_TP_OR_TEST_END;2026.03.16 02:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1773752700|MSZZ|XAUUSD|5|0|-1|1773210000|1773210000;1;1010;1;27084001;SHORT;2026.03.17 13:10:00;2026.03.23 01:00:00;5002.15;4449.76;0.01;184.1300000000001;0.0;2.999999999999995;1;BROKER_SL_TP_OR_TEST_END;2026.03.20 23:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1774849200|1774849200;2;1050;4;27124002;SHORT;2026.03.30 07:00:00;2026.03.30 08:09:58;4496.06;4504.05;0.33;7.989999999999782;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.03.30 08:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1774855200|MSZZ|XAUUSD|5|0|1|1774849200|1774849200;1;1010;1;27084001;LONG;2026.03.30 07:25:00;2026.03.31 23:04:57;4494.33;4685.88;0.04;63.850000000000364;0.0;2.999999999999986;1;BROKER_SL_TP_OR_TEST_END;2026.03.31 22:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1775583000|MSZZ|XAUUSD|5|0|1|1775582400|1775582400;1;1010;1;27084001;LONG;2026.04.07 17:35:00;2026.04.09 22:50:00;4653.61;4769.98;0.02;103.38999999999942;0.0;1.1255440564851587;1;OWN_FAMILY_OPPOSITE;2026.04.09 22:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1775773800|1775773800;2;1050;4;27124002;LONG;2026.04.09 22:55:00;2026.04.09 22:59:57;4772.22;4769.08;0.85;3.1400000000003274;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.09 22:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1775774700|MSZZ|XAUUSD|5|0|-1|1775773800|1775773800;1;1010;1;27084001;SHORT;2026.04.09 22:50:00;2026.04.13 01:00:00;4769.98;4684.78;0.09;28.400000000000546;0.0;2.999999999999936;1;BROKER_SL_TP_OR_TEST_END;2026.04.10 23:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776242100|1776242100;2;1050;4;27124002;LONG;2026.04.15 12:05:00;2026.04.15 12:09:58;4815.36;4812.16;0.84;3.199999999999818;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.15 12:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776264600|MSZZ|XAUUSD|5|0|1|1776183600|1776183900;1;1010;1;27084001;LONG;2026.04.15 14:55:00;2026.04.15 18:34:58;4814.4;4790.52;0.11;23.8799999999992;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.04.15 18:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776302400|MSZZ|XAUUSD|5|0|1|1776301200|1776301200;1;1010;1;27084001;LONG;2026.04.16 01:25:00;2026.04.16 16:59:57;4800.85;4787.51;0.2;13.340000000000146;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.04.16 16:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776367800|1776367800;2;1050;4;27124002;LONG;2026.04.16 20:45:00;2026.04.16 22:44:58;4787.23;4797.89;0.5;5.329999999999927;0.0;2.0000000000001705;2;BROKER_SL_TP_OR_TEST_END;2026.04.16 22:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776358200|1776358200;2;1050;4;27124002;LONG;2026.04.17 05:05:00;2026.04.17 05:59:58;4792.38;4786.26;0.44;6.119999999999891;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.17 05:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776416400|1776416400;2;1050;4;27124002;LONG;2026.04.17 10:30:00;2026.04.17 10:44:58;4791.84;4784.67;0.37;7.170000000000073;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.17 10:35:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776652200|1776652200;2;1050;4;27124002;LONG;2026.04.20 04:05:00;2026.04.20 09:55:00;4787.89;4787.05;0.1;26.25;0.0;-0.032000000000005545;2;OWN_FAMILY_OPPOSITE;2026.04.20 09:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776657900|1776657900;2;1050;4;27124002;SHORT;2026.04.20 09:55:00;2026.04.20 09:59:58;4787.05;4791.7;0.57;4.649999999999636;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.20 09:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776696000|1776696000;2;1050;4;27124002;SHORT;2026.04.21 07:10:00;2026.04.21 08:04:57;4794.45;4787.57;0.77;3.4400000000005093;0.0;1.9999999999997355;2;BROKER_SL_TP_OR_TEST_END;2026.04.21 07:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776759900|MSZZ|XAUUSD|5|0|-1|1776756600|1776756600;1;1010;1;27084001;SHORT;2026.04.21 08:30:00;2026.04.21 08:34:58;4787.56;4788.62;2.54;1.0599999999994907;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.04.21 08:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776762900|MSZZ|XAUUSD|5|0|-1|1776761400|1776761400;1;1010;1;27084001;SHORT;2026.04.21 09:20:00;2026.04.21 10:49:58;4780.53;4788.62;0.33;8.090000000000146;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.04.21 10:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1776789600|MSZZ|XAUUSD|5|0|1|1776789300|1776789300;1;1010;1;27084001;LONG;2026.04.21 16:45:00;2026.04.21 17:34:58;4789.24;4766.290000000001;0.11;22.949999999999818;0.0;-0.9999999999999604;1;BROKER_SL_TP_OR_TEST_END;2026.04.21 17:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776792600|1776792600;2;1050;4;27124002;LONG;2026.04.22 06:30:00;2026.04.22 06:39:58;4763.28;4759.24;0.66;4.039999999999964;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.04.22 06:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1776792900|MSZZ|XAUUSD|5|0|-1|1776792600|1776792600;1;1010;1;27084001;SHORT;2026.04.21 17:40:00;2026.04.24 07:24:58;4761.21;4662.18;0.08;33.01000000000022;0.0;2.9999999999999725;1;BROKER_SL_TP_OR_TEST_END;2026.04.24 07:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778019300|1778019300;2;1050;4;27124002;LONG;2026.05.05 23:10:00;2026.05.05 23:34:57;4556.02;4559.88;1.3900000000000001;1.930000000000291;0.0;1.9999999999995288;2;BROKER_SL_TP_OR_TEST_END;2026.05.05 23:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778025000|1778025300;2;1050;4;27124002;LONG;2026.05.06 01:55:00;2026.05.06 02:14:58;4559.0;4582.12;0.23;11.5600000000004;0.0;1.9999999999999214;2;BROKER_SL_TP_OR_TEST_END;2026.05.06 02:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1777365300|MSZZ|XAUUSD|5|0|-1|1776744000|1776744000;1;1010;1;27084001;SHORT;2026.04.28 08:40:00;2026.05.07 09:34:58;4637.98;4730.22;0.02;92.24000000000069;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.07 09:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778612400|MSZZ|XAUUSD|5|0|1|1778033400|1778033400;1;1010;1;27084001;LONG;2026.05.12 19:05:00;2026.05.13 19:35:00;4671.09;4704.08;0.02;105.02000000000044;0.0;0.3141306417825142;1;OWN_FAMILY_OPPOSITE;2026.05.13 19:30:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778700600|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;1;1010;1;27084001;SHORT;2026.05.13 19:35:00;2026.05.13 20:59:58;4704.08;4687.58;0.49;5.5;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.13 20:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778731200|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;1;1010;1;27084001;SHORT;2026.05.14 04:05:00;2026.05.14 07:04:57;4698.52;4673.05;0.32;8.489999999999782;0.0;3.000000000000107;1;BROKER_SL_TP_OR_TEST_END;2026.05.14 06:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778745300|MSZZ|XAUUSD|5|0|-1|1778644800|1778644800;1;1010;1;27084001;SHORT;2026.05.14 08:00:00;2026.05.14 09:04:57;4702.5;4688.07;0.57;4.8100000000004;0.0;2.999999999999811;1;BROKER_SL_TP_OR_TEST_END;2026.05.14 08:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778756100|MSZZ|XAUUSD|5|0|-1|1778755800|1778755800;1;1010;1;27084001;SHORT;2026.05.14 11:00:00;2026.05.14 12:45:00;4693.18;4695.72;0.1;25.609999999999673;0.0;-0.09918000780944929;1;OWN_FAMILY_OPPOSITE;2026.05.14 12:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778762400|MSZZ|XAUUSD|5|0|1|1778758500|1778758800;1;1010;1;27084001;LONG;2026.05.14 12:45:00;2026.05.14 14:29:57;4695.72;4691.0;0.58;4.720000000000255;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.14 14:20:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1778771400|MSZZ|XAUUSD|5|0|1|1778769900|1778769900;1;1010;1;27084001;LONG;2026.05.14 15:15:00;2026.05.14 16:05:00;4703.95;4697.44;0.19;14.420000000000073;0.0;-0.4514563106796245;1;OWN_FAMILY_OPPOSITE;2026.05.14 16:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778774400|MSZZ|XAUUSD|5|0|-1|1778773200|1778773200;1;1010;1;27084001;SHORT;2026.05.14 16:05:00;2026.05.14 16:14:58;4697.44;4704.85;0.37;7.410000000000764;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.14 16:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1778775900|MSZZ|XAUUSD|5|0|-1|1778775300|1778775300;1;1010;1;27084001;SHORT;2026.05.14 16:30:00;2026.05.15 03:29:58;4688.52;4639.53;0.16;16.329999999999927;0.0;3.0000000000000555;1;BROKER_SL_TP_OR_TEST_END;2026.05.15 03:20:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1779467700|1779467700;2;1050;4;27124002;LONG;2026.05.22 18:30:00;2026.05.22 19:44:58;4519.46;4513.5;0.46;5.960000000000036;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.05.22 19:35:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779478500|MSZZ|XAUUSD|5|0|-1|1779467700|1779467700;1;1010;1;27084001;SHORT;2026.05.22 19:40:00;2026.05.22 20:34:57;4519.56;4526.76;0.38;7.199999999999818;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.22 20:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779480600|1779480900;2;1050;4;27124002;SHORT;2026.05.22 20:35:00;2026.05.22 22:34:57;4520.1;4504.46;0.35;7.819999999999709;0.0;2.0000000000001164;2;BROKER_SL_TP_OR_TEST_END;2026.05.22 22:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779489900|MSZZ|XAUUSD|5|0|-1|1779487200|1779487200;1;1010;1;27084001;SHORT;2026.05.22 22:50:00;2026.05.25 01:00:00;4507.88;4520.31;0.22;12.430000000000291;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.22 23:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779671100|MSZZ|XAUUSD|5|0|1|1779670800|1779670800;1;1010;1;27084001;LONG;2026.05.25 01:10:00;2026.05.26 14:59:58;4554.82;4504.24;0.05;50.57999999999993;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.26 14:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779815400|MSZZ|XAUUSD|5|0|-1|1779814200|1779814200;1;1010;1;27084001;SHORT;2026.05.26 17:15:00;2026.05.27 01:00:00;4510.97;4531.34;0.13;20.36999999999989;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.26 23:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779297300|1779297300;2;1050;4;27124002;SHORT;2026.05.27 05:40:00;2026.05.27 05:59:58;4500.23;4506.15;0.46;5.920000000000073;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.05.27 05:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1779873300|MSZZ|XAUUSD|5|0|-1|1779871200|1779871200;1;1010;1;27084001;SHORT;2026.05.27 09:20:00;2026.05.27 14:59:58;4489.46;4426.52;0.13;20.979999999999563;0.0;3.0000000000000435;1;BROKER_SL_TP_OR_TEST_END;2026.05.27 14:50:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1779997200|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;1;1010;1;27084001;LONG;2026.05.28 19:45:00;2026.05.28 19:54:58;4504.38;4509.6;1.5899999999999999;1.7399999999997817;0.0;3.0000000000005227;1;BROKER_SL_TP_OR_TEST_END;2026.05.28 19:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780005000|MSZZ|XAUUSD|5|0|1|1779996000|1779996000;1;1010;1;27084001;LONG;2026.05.28 21:55:00;2026.05.28 21:59:58;4503.21;4502.64;4.88;0.569999999999709;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.28 21:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779996000|1779996000;2;1050;4;27124002;SHORT;2026.05.28 21:35:00;2026.05.29 01:05:00;4502.11;4497.53;0.63;4.390000000000327;0.0;1.043280182232252;2;OWN_FAMILY_OPPOSITE;2026.05.29 01:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;2;1050;4;27124002;LONG;2026.05.29 01:05:00;2026.05.29 01:09:58;4497.53;4493.23;0.64;4.300000000000182;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.05.29 01:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780016700|MSZZ|XAUUSD|5|0|-1|1780012500|1780012500;1;1010;1;27084001;SHORT;2026.05.29 01:10:00;2026.05.29 04:10:00;4493.7;4509.13;0.16;16.73999999999978;0.0;-0.9217443249701608;1;OWN_FAMILY_OPPOSITE;2026.05.29 04:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780027500|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;1;1010;1;27084001;LONG;2026.05.29 04:10:00;2026.05.29 04:49:58;4509.13;4502.64;0.42;6.489999999999782;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.29 04:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780030800|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;1;1010;1;27084001;LONG;2026.05.29 05:05:00;2026.05.29 05:29:58;4510.79;4502.64;0.33;8.149999999999636;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.29 05:20:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780077600|MSZZ|XAUUSD|5|0|1|1780027200|1780027200;1;1010;1;27084001;LONG;2026.05.29 18:05:00;2026.06.01 01:04:57;4578.32;4525.29;0.05;53.029999999999745;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.05.29 23:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780025700|1780026000;2;1050;4;27124002;LONG;2026.06.01 11:50:00;2026.06.01 11:55:00;4501.41;4497.3;0.25;10.80999999999949;0.0;-0.3802035152636324;2;OWN_FAMILY_OPPOSITE;2026.06.01 11:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1780314000|1780314000;2;1050;4;27124002;SHORT;2026.06.01 11:55:00;2026.06.01 12:19:58;4497.3;4502.52;0.52;5.220000000000255;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.01 12:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;2;1050;4;27124002;LONG;2026.06.02 18:10:00;2026.06.02 18:29:57;4506.83;4501.62;0.52;5.210000000000036;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.02 18:20:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780419000|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400;1;1010;1;27084001;SHORT;2026.06.02 16:55:00;2026.06.04 01:19:58;4504.53;4425.27;0.1;26.420000000000073;0.0;2.9999999999999654;1;BROKER_SL_TP_OR_TEST_END;2026.06.04 01:10:00
