strategy_id;family_id;setup_name;signal_time;expiry_time;direction;entry;stop;target;score;origin_id;event_id;reason;canonical_variant_id;hypothesis_version;regime_id;session_id;reference_level_type;structural_context;stop_distance_points;target_r;spread_to_risk_ratio
1200;8;Session Sweep Reversal;2026.05.18 20:15:00;2026.05.18 20:30:00;SHORT;4554.56;4557.14;4549.40;7.0000;ASIA_HIGH|20260518;SSR|ASIA_HIGH|20260518|1779135000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.18 20:15:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4555.11000;asian_low=4480.22000;sweep_extreme=4556.85000;258.10;2.0000;0.077490
1200;8;Session Sweep Reversal;2026.05.18 22:10:00;2026.05.18 22:25:00;SHORT;4554.65;4565.02;4533.91;7.0000;ASIA_HIGH|20260518;SSR|ASIA_HIGH|20260518|1779141600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.18 22:10:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4555.11000;asian_low=4480.22000;sweep_extreme=4564.72000;1037.18;2.0000;0.016391
1200;8;Session Sweep Reversal;2026.05.18 22:15:00;2026.05.18 22:30:00;SHORT;4551.60;4558.67;4537.45;7.0000;ASIA_HIGH|20260518;SSR|ASIA_HIGH|20260518|1779142200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.18 22:15:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4555.11000;asian_low=4480.22000;sweep_extreme=4558.37000;707.47;2.0000;0.026856
1205;13;Range Rotation;2026.05.19 05:15:00;2026.05.19 05:30:00;LONG;4557.16;4551.39;4571.64;7.0000;RR_LOW|2026.05.19 05:10:00;RR|RR_LOW|2026.05.19 05:10:00|1779167400|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2026.05.19 05:15:00;Asian;SELF_DETECTED_ROLLING_RANGE;range_high=4589.11000;range_low=4554.17000;midpoint=4571.64000;576.51;2.5117;0.034691
1205;13;Range Rotation;2026.05.19 05:20:00;2026.05.19 05:35:00;LONG;4558.20;4551.40;4571.20;7.0000;RR_LOW|2026.05.19 05:15:00;RR|RR_LOW|2026.05.19 05:15:00|1779167700|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2026.05.19 05:20:00;Asian;SELF_DETECTED_ROLLING_RANGE;range_high=4589.11000;range_low=4553.29000;midpoint=4571.20000;679.78;1.9124;0.029421
1203;11;Compression Breakout (Research);2026.05.19 08:20:00;2026.05.19 08:35:00;SHORT;4535.32;4545.29;4515.38;7.0000;CBR|2026.05.19 08:05:00;CBR|2026.05.19 08:05:00|1779177900|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2026.05.19 08:20:00;London;ROLLING_WINDOW_RANGE;compression_high=4545.29000;compression_low=4537.75000;atr_ratio=0.871;997.00;2.0000;0.012036
1200;8;Session Sweep Reversal;2026.05.19 08:25:00;2026.05.19 08:40:00;LONG;4538.45;4531.01;4553.34;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779178800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 08:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4531.22000;744.37;2.0000;0.025525
1200;8;Session Sweep Reversal;2026.05.19 08:35:00;2026.05.19 08:50:00;LONG;4539.86;4533.02;4553.55;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779179100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 08:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4533.25000;684.43;2.0000;0.029221
1200;8;Session Sweep Reversal;2026.05.19 08:40:00;2026.05.19 08:55:00;LONG;4538.53;4534.38;4546.82;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779179700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 08:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4534.63000;414.62;2.0000;0.021706
1200;8;Session Sweep Reversal;2026.05.19 08:50:00;2026.05.19 09:05:00;LONG;4539.88;4533.01;4553.62;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779180300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 08:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4533.29000;687.15;2.0000;0.011642
1200;8;Session Sweep Reversal;2026.05.19 08:55:00;2026.05.19 09:10:00;LONG;4540.93;4533.00;4556.79;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779180600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 08:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4533.29000;792.88;2.0000;0.015135
1200;8;Session Sweep Reversal;2026.05.19 09:10:00;2026.05.19 09:25:00;LONG;4542.08;4533.36;4559.53;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779181200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 09:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4533.69000;872.41;2.0000;0.006878
1200;8;Session Sweep Reversal;2026.05.19 11:30:00;2026.05.19 11:45:00;LONG;4544.38;4536.12;4560.90;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779189900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 11:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.44000;825.82;2.0000;0.018164
1200;8;Session Sweep Reversal;2026.05.19 12:10:00;2026.05.19 12:25:00;LONG;4539.51;4536.66;4545.22;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779192300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 12:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.91000;285.34;2.0000;0.066587
1200;8;Session Sweep Reversal;2026.05.19 12:20:00;2026.05.19 12:35:00;LONG;4546.60;4535.87;4568.06;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779192900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 12:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.11000;1073.24;2.0000;0.017703
1200;8;Session Sweep Reversal;2026.05.19 12:35:00;2026.05.19 12:50:00;LONG;4539.31;4536.50;4544.94;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779193800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 12:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.75000;281.28;2.0000;0.071104
1200;8;Session Sweep Reversal;2026.05.19 13:05:00;2026.05.19 13:20:00;LONG;4540.19;4535.74;4549.10;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779195600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 13:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.97000;445.40;2.0000;0.042658
1200;8;Session Sweep Reversal;2026.05.19 13:10:00;2026.05.19 13:25:00;LONG;4541.47;4535.73;4552.94;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779195900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 13:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.97000;573.70;2.0000;0.034862
1205;13;Range Rotation;2026.05.19 13:10:00;2026.05.19 13:25:00;LONG;4541.47;4535.73;4547.66;7.0000;RR_LOW|2026.05.19 13:05:00;RR|RR_LOW|2026.05.19 13:05:00|1779195900|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2026.05.19 13:10:00;London;SELF_DETECTED_ROLLING_RANGE;range_high=4559.26000;range_low=4536.06000;midpoint=4547.66000;573.70;1.0790;0.034862
1203;11;Compression Breakout (Research);2026.05.19 13:40:00;2026.05.19 13:55:00;SHORT;4529.31;4544.66;4498.61;7.0000;CBR|2026.05.19 13:35:00;CBR|2026.05.19 13:35:00|1779197700|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2026.05.19 13:40:00;London;ROLLING_WINDOW_RANGE;compression_high=4544.66000;compression_low=4534.39000;atr_ratio=0.903;1535.00;2.0000;0.003909
1200;8;Session Sweep Reversal;2026.05.19 13:55:00;2026.05.19 14:10:00;LONG;4544.57;4527.49;4578.73;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779198300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 13:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4527.77000;1708.20;2.0000;0.011123
1200;8;Session Sweep Reversal;2026.05.19 14:00:00;2026.05.19 14:15:00;LONG;4543.73;4534.94;4561.32;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779198900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 14:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.22000;879.46;2.0000;0.021604
1200;8;Session Sweep Reversal;2026.05.19 14:15:00;2026.05.19 14:30:00;LONG;4541.04;4535.51;4552.10;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779199800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 14:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.80000;552.76;2.0000;0.034373
1200;8;Session Sweep Reversal;2026.05.19 14:20:00;2026.05.19 14:35:00;LONG;4541.06;4535.51;4552.15;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779200100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 14:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.80000;554.57;2.0000;0.036064
1200;8;Session Sweep Reversal;2026.05.19 14:40:00;2026.05.19 14:55:00;LONG;4542.04;4536.40;4553.31;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779201300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 14:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.71000;563.51;2.0000;0.033717
1200;8;Session Sweep Reversal;2026.05.19 15:05:00;2026.05.19 15:20:00;LONG;4542.31;4527.21;4572.50;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779202500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 15:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4527.48000;1509.59;2.0000;0.012586
1200;8;Session Sweep Reversal;2026.05.19 15:10:00;2026.05.19 15:25:00;LONG;4542.26;4533.22;4560.33;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779203100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 15:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4533.49000;903.71;2.0000;0.021024
1200;8;Session Sweep Reversal;2026.05.19 15:20:00;2026.05.19 15:35:00;LONG;4543.84;4536.44;4558.65;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779203700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 15:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4536.71000;740.48;2.0000;0.025659
1200;8;Session Sweep Reversal;2026.05.19 15:45:00;2026.05.19 16:00:00;LONG;4539.38;4535.37;4547.41;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779205200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 15:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.67000;401.35;2.0000;0.047341
1200;8;Session Sweep Reversal;2026.05.19 15:50:00;2026.05.19 16:05:00;LONG;4541.26;4535.37;4553.03;7.0000;ASIA_LOW|20260519;SSR|ASIA_LOW|20260519|1779205500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.19 15:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4589.11000;asian_low=4537.75000;sweep_extreme=4535.67000;588.65;2.0000;0.032277
1200;8;Session Sweep Reversal;2026.05.20 17:25:00;2026.05.20 17:40:00;SHORT;4506.94;4511.06;4498.70;7.0000;ASIA_HIGH|20260520;SSR|ASIA_HIGH|20260520|1779297600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.20 17:25:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4508.89000;asian_low=4453.58000;sweep_extreme=4510.63000;412.04;2.0000;0.016989
1205;13;Range Rotation;2026.05.21 04:35:00;2026.05.21 04:50:00;SHORT;4565.50;4569.43;4551.15;7.0000;RR_HIGH|2026.05.21 04:30:00;RR|RR_HIGH|2026.05.21 04:30:00|1779337800|FINAL;mature two-sided range, failed excess beyond boundary, closed-bar rejection back toward midpoint;RR-CANON-1;D031v1;2026.05.21 04:35:00;Asian;SELF_DETECTED_ROLLING_RANGE;range_high=4567.59000;range_low=4534.71000;midpoint=4551.15000;393.10;3.6505;0.015263
1200;8;Session Sweep Reversal;2026.05.21 08:50:00;2026.05.21 09:05:00;LONG;4529.80;4518.32;4552.75;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779353100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 08:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4518.57000;1147.72;2.0000;0.017426
1200;8;Session Sweep Reversal;2026.05.21 08:55:00;2026.05.21 09:10:00;LONG;4527.98;4522.51;4538.91;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779353400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 08:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4522.77000;546.51;2.0000;0.010979
1200;8;Session Sweep Reversal;2026.05.21 09:00:00;2026.05.21 09:15:00;LONG;4533.74;4525.55;4550.11;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779353700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 09:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4525.83000;818.53;2.0000;0.008552
1200;8;Session Sweep Reversal;2026.05.21 11:05:00;2026.05.21 11:20:00;LONG;4528.42;4517.97;4549.32;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779361200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 11:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4518.21000;1045.16;2.0000;0.007654
1200;8;Session Sweep Reversal;2026.05.21 11:10:00;2026.05.21 11:25:00;LONG;4534.24;4522.08;4558.56;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779361500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 11:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4522.33000;1216.15;2.0000;0.006578
1203;11;Compression Breakout (Research);2026.05.21 20:10:00;2026.05.21 20:25:00;LONG;4525.97;4514.11;4549.69;7.0000;CBR|2026.05.21 20:05:00;CBR|2026.05.21 20:05:00|1779393900|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bullish close;CBR-CANON-1;D031v1;2026.05.21 20:10:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=4522.34000;compression_low=4514.11000;atr_ratio=0.750;1186.00;2.0000;0.008432
1200;8;Session Sweep Reversal;2026.05.21 20:15:00;2026.05.21 20:30:00;LONG;4535.31;4513.86;4578.22;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779393900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 20:15:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4514.11000;2145.48;2.0000;0.002797
1200;8;Session Sweep Reversal;2026.05.21 20:20:00;2026.05.21 20:35:00;LONG;4536.80;4525.60;4559.21;7.0000;ASIA_LOW|20260521;SSR|ASIA_LOW|20260521|1779394500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.21 20:20:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4570.55000;asian_low=4527.24000;sweep_extreme=4525.88000;1120.33;2.0000;0.005356
1203;11;Compression Breakout (Research);2026.05.22 02:20:00;2026.05.22 02:35:00;SHORT;4539.18;4545.10;4527.34;7.0000;CBR|2026.05.22 02:05:00;CBR|2026.05.22 02:05:00|1779415500|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2026.05.22 02:20:00;Asian;ROLLING_WINDOW_RANGE;compression_high=4545.10000;compression_low=4539.83000;atr_ratio=0.364;592.00;2.0000;0.016892
1200;8;Session Sweep Reversal;2026.05.22 09:00:00;2026.05.22 09:15:00;LONG;4518.75;4506.90;4542.45;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779440100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 09:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4507.17000;1185.06;2.0000;0.006751
1200;8;Session Sweep Reversal;2026.05.22 09:05:00;2026.05.22 09:20:00;LONG;4522.65;4509.88;4548.19;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779440400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 09:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4510.16000;1276.95;2.0000;0.014879
1200;8;Session Sweep Reversal;2026.05.22 09:20:00;2026.05.22 09:35:00;LONG;4522.79;4516.10;4536.17;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779441300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 09:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4516.41000;668.88;2.0000;0.010465
1200;8;Session Sweep Reversal;2026.05.22 10:45:00;2026.05.22 11:00:00;LONG;4518.60;4516.14;4523.52;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779446400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 10:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4516.34000;245.90;2.0000;0.081333
1200;8;Session Sweep Reversal;2026.05.22 11:40:00;2026.05.22 11:55:00;LONG;4522.51;4516.54;4534.45;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779449700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 11:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4516.78000;596.99;2.0000;0.033502
1200;8;Session Sweep Reversal;2026.05.22 12:15:00;2026.05.22 12:30:00;LONG;4518.68;4514.99;4526.05;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779451800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 12:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4515.23000;368.56;2.0000;0.021706
1200;8;Session Sweep Reversal;2026.05.22 12:20:00;2026.05.22 12:35:00;LONG;4519.30;4515.01;4527.88;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779452100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 12:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4515.23000;429.13;2.0000;0.046606
1200;8;Session Sweep Reversal;2026.05.22 12:30:00;2026.05.22 12:45:00;LONG;4519.36;4514.64;4528.81;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779452700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 12:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4514.85000;472.39;2.0000;0.014818
1200;8;Session Sweep Reversal;2026.05.22 12:35:00;2026.05.22 12:50:00;LONG;4524.47;4514.63;4544.15;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779453000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 12:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4514.85000;983.94;2.0000;0.019310
1200;8;Session Sweep Reversal;2026.05.22 14:35:00;2026.05.22 14:50:00;LONG;4518.67;4511.23;4533.55;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779459900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 14:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4511.43000;743.96;2.0000;0.008065
1200;8;Session Sweep Reversal;2026.05.22 14:40:00;2026.05.22 14:55:00;LONG;4521.75;4516.40;4532.44;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779460500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 14:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4516.60000;534.61;2.0000;0.029928
1200;8;Session Sweep Reversal;2026.05.22 14:45:00;2026.05.22 15:00:00;LONG;4522.44;4516.90;4533.52;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779460800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 14:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4517.09000;553.89;2.0000;0.036109
1200;8;Session Sweep Reversal;2026.05.22 15:40:00;2026.05.22 15:55:00;LONG;4518.73;4514.77;4526.64;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779464100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 15:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4515.05000;395.71;2.0000;0.015163
1200;8;Session Sweep Reversal;2026.05.22 15:45:00;2026.05.22 16:00:00;LONG;4518.62;4515.99;4523.89;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779464400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 15:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4516.26000;263.27;2.0000;0.022790
1200;8;Session Sweep Reversal;2026.05.22 18:25:00;2026.05.22 18:40:00;LONG;4519.38;4512.69;4532.75;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779474000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 18:25:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4512.95000;668.53;2.0000;0.008975
1200;8;Session Sweep Reversal;2026.05.22 18:30:00;2026.05.22 18:45:00;LONG;4519.31;4513.26;4531.42;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779474300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 18:30:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4513.50000;605.26;2.0000;0.014870
1200;8;Session Sweep Reversal;2026.05.22 18:55:00;2026.05.22 19:10:00;LONG;4520.14;4514.41;4531.59;7.0000;ASIA_LOW|20260522;SSR|ASIA_LOW|20260522|1779475500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2026.05.22 18:55:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=4545.97000;asian_low=4518.00000;sweep_extreme=4514.63000;572.60;2.0000;0.010479
