cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1763384700|MSZZ|XAUUSD|5|1|1|1763137200|1763137800;1012;XAUUSD;PERIOD_M5;LONG;2025.11.17 13:05:00;2025.11.17 13:10:00;2025.11.17 15:40:00;4073.68000000;4037.35000000;4146.34000000;4069.46000000;OTHER;-0.1162;0.5111;-0.2587;30;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1763393700|MSZZ|XAUUSD|5|1|-1|1763382600|1763382900;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.17 15:35:00;2025.11.17 15:40:00;2025.11.17 16:35:00;4069.46000000;4088.26000000;4031.86000000;4074.95000000;OTHER;-0.2920;0.4729;-0.6606;11;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1763397000|MSZZ|XAUUSD|5|1|1|1763396100|1763396400;1012;XAUUSD;PERIOD_M5;LONG;2025.11.17 16:30:00;2025.11.17 16:35:00;2025.11.17 18:04:58;4074.95000000;4060.57000000;4103.71000000;4060.57000000;SL;-1.0000;0.4819;-1.3164;17;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1763558100|MSZZ|XAUUSD|5|1|1|1763553300|1763553300;1012;XAUUSD;PERIOD_M5;LONG;2025.11.19 13:15:00;2025.11.19 13:20:00;2025.11.19 16:30:00;4117.39000000;4094.07000000;4164.03000000;4106.62000000;OTHER;-0.4618;0.1162;-0.7101;38;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1763569500|MSZZ|XAUUSD|5|1|-1|1763567400|1763568300;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.19 16:25:00;2025.11.19 16:30:00;2025.11.19 16:59:58;4106.62000000;4118.92000000;4082.02000000;4118.92000000;SL;-1.0000;0.3902;-1.7984;5;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1763576100|MSZZ|XAUUSD|5|1|-1|1763574600|1763574600;1012;XAUUSD;PERIOD_M5;SHORT;2025.11.19 18:15:00;2025.11.19 18:20:00;2025.11.24 22:34:58;4084.27000000;4128.74000000;3995.33000000;4128.74000000;SL;-1.0000;1.3944;-1.0551;1490;NewYork
MSZZC1|6:XAUUSD|1:5|2:-1|1:2|67:BO|XAUUSD|5|1|S|1765182900|MSZZ|XAUUSD|5|1|-1|1764957900|1764957900;1012;XAUUSD;PERIOD_M5;SHORT;2025.12.08 08:35:00;2025.12.08 08:40:00;2025.12.11 01:40:00;4217.95000000;4259.26000000;4135.33000000;4228.31000000;OTHER;-0.2508;1.1554;-0.5006;780;London
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1765416900|MSZZ|XAUUSD|5|1|1|1765414800|1765415700;1012;XAUUSD;PERIOD_M5;LONG;2025.12.11 01:35:00;2025.12.11 01:40:00;2025.12.11 02:09:58;4228.31000000;4223.93000000;4237.07000000;4237.07000000;TP;2.0000;2.1050;-0.2032;5;Asian
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1765475400|MSZZ|XAUUSD|5|1|1|1765474800|1765474800;1012;XAUUSD;PERIOD_M5;LONG;2025.12.11 17:50:00;2025.12.11 17:55:00;2025.12.12 10:44:57;4257.36000000;4234.93000000;4302.22000000;4302.22000000;TP;2.0000;2.0896;-0.3281;201;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:2|66:BO|XAUUSD|5|1|L|1765565100|MSZZ|XAUUSD|5|1|1|1765474800|1765474800;1012;XAUUSD;PERIOD_M5;LONG;2025.12.12 18:45:00;2025.12.12 18:50:00;2025.12.18 18:14:58;4278.67000000;4234.93000000;4366.15000000;4366.15000000;TP;2.0000;2.0377;-0.1850;1720;NewYork
