origin_id,event_id,direction,arm_time,prior_terminal_state,prior_terminal_time,same_bar_as_prior_terminal,price_crossed_back_inside_before_this_arm,fresh_threshold_crossing_occurred,classification
SSRP|ASIA_HIGH|20250318|1742292900,SSRP|ASIA_HIGH|20250318|1742292900|FINAL,SHORT,2025.03.18 10:15:00,INVALIDATED,2025.03.18 10:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250318|1742293200,SSRP|ASIA_HIGH|20250318|1742293200|FINAL,SHORT,2025.03.18 10:20:00,TRIGGERED,2025.03.18 10:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250318|1742293800,SSRP|ASIA_HIGH|20250318|1742293800|FINAL,SHORT,2025.03.18 10:30:00,TRIGGERED,2025.03.18 10:25:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250318|1742294700,SSRP|ASIA_HIGH|20250318|1742294700|FINAL,SHORT,2025.03.18 10:45:00,TRIGGERED,2025.03.18 10:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742375100,SSRP|ASIA_HIGH|20250319|1742375100|FINAL,SHORT,2025.03.19 09:05:00,INVALIDATED,2025.03.19 09:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742375400,SSRP|ASIA_HIGH|20250319|1742375400|FINAL,SHORT,2025.03.19 09:10:00,TRIGGERED,2025.03.19 09:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742375700,SSRP|ASIA_HIGH|20250319|1742375700|FINAL,SHORT,2025.03.19 09:15:00,TRIGGERED,2025.03.19 09:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742380200,SSRP|ASIA_HIGH|20250319|1742380200|FINAL,SHORT,2025.03.19 10:30:00,INVALIDATED,2025.03.19 10:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742380500,SSRP|ASIA_HIGH|20250319|1742380500|FINAL,SHORT,2025.03.19 10:35:00,TRIGGERED,2025.03.19 10:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742381100,SSRP|ASIA_HIGH|20250319|1742381100|FINAL,SHORT,2025.03.19 10:45:00,TRIGGERED,2025.03.19 10:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250319|1742384400,SSRP|ASIA_LOW|20250319|1742384400|FINAL,LONG,2025.03.19 11:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250319|1742386200,SSRP|ASIA_LOW|20250319|1742386200|FINAL,LONG,2025.03.19 12:10:00,INVALIDATED,2025.03.19 12:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250319|1742386800,SSRP|ASIA_LOW|20250319|1742386800|FINAL,LONG,2025.03.19 12:20:00,TRIGGERED,2025.03.19 12:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742394600,SSRP|ASIA_HIGH|20250319|1742394600|FINAL,SHORT,2025.03.19 14:30:00,TRIGGERED,2025.03.19 10:50:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250319|1742394900,SSRP|ASIA_HIGH|20250319|1742394900|FINAL,SHORT,2025.03.19 14:35:00,TRIGGERED,2025.03.19 14:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742395800,SSRP|ASIA_HIGH|20250319|1742395800|FINAL,SHORT,2025.03.19 14:50:00,TRIGGERED,2025.03.19 14:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742396100,SSRP|ASIA_HIGH|20250319|1742396100|FINAL,SHORT,2025.03.19 14:55:00,TRIGGERED,2025.03.19 14:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742396700,SSRP|ASIA_HIGH|20250319|1742396700|FINAL,SHORT,2025.03.19 15:05:00,TRIGGERED,2025.03.19 15:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742397300,SSRP|ASIA_HIGH|20250319|1742397300|FINAL,SHORT,2025.03.19 15:15:00,TRIGGERED,2025.03.19 15:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742397600,SSRP|ASIA_HIGH|20250319|1742397600|FINAL,SHORT,2025.03.19 15:20:00,TRIGGERED,2025.03.19 15:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742398500,SSRP|ASIA_HIGH|20250319|1742398500|FINAL,SHORT,2025.03.19 15:35:00,TRIGGERED,2025.03.19 15:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250319|1742404200,SSRP|ASIA_LOW|20250319|1742404200|FINAL,LONG,2025.03.19 17:10:00,TRIGGERED,2025.03.19 12:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250319|1742404800,SSRP|ASIA_LOW|20250319|1742404800|FINAL,LONG,2025.03.19 17:20:00,TRIGGERED,2025.03.19 17:20:00,true,false,true,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250319|1742406600,SSRP|ASIA_LOW|20250319|1742406600|FINAL,LONG,2025.03.19 17:50:00,TRIGGERED,2025.03.19 17:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250319|1742407200,SSRP|ASIA_LOW|20250319|1742407200|FINAL,LONG,2025.03.19 18:00:00,TRIGGERED,2025.03.19 18:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250319|1742418600,SSRP|ASIA_HIGH|20250319|1742418600|FINAL,SHORT,2025.03.19 21:10:00,TRIGGERED,2025.03.19 15:50:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250320|1742466000,SSRP|ASIA_LOW|20250320|1742466000|FINAL,LONG,2025.03.20 10:20:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250320|1742466900,SSRP|ASIA_LOW|20250320|1742466900|FINAL,LONG,2025.03.20 10:35:00,TRIGGERED,2025.03.20 10:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250320|1742472900,SSRP|ASIA_LOW|20250320|1742472900|FINAL,LONG,2025.03.20 12:15:00,INVALIDATED,2025.03.20 12:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742473200,SSRP|ASIA_LOW|20250320|1742473200|FINAL,LONG,2025.03.20 12:20:00,TRIGGERED,2025.03.20 12:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742473800,SSRP|ASIA_LOW|20250320|1742473800|FINAL,LONG,2025.03.20 12:30:00,TRIGGERED,2025.03.20 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742508600,SSRP|ASIA_LOW|20250320|1742508600|FINAL,LONG,2025.03.20 22:10:00,INVALIDATED,2025.03.20 22:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742509800,SSRP|ASIA_LOW|20250320|1742509800|FINAL,LONG,2025.03.20 22:30:00,TRIGGERED,2025.03.20 22:25:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250320|1742511000,SSRP|ASIA_LOW|20250320|1742511000|FINAL,LONG,2025.03.20 22:50:00,TRIGGERED,2025.03.20 22:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250320|1742511600,SSRP|ASIA_LOW|20250320|1742511600|FINAL,LONG,2025.03.20 23:00:00,TRIGGERED,2025.03.20 23:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742511900,SSRP|ASIA_LOW|20250320|1742511900|FINAL,LONG,2025.03.20 23:05:00,TRIGGERED,2025.03.20 23:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742512800,SSRP|ASIA_LOW|20250320|1742512800|FINAL,LONG,2025.03.20 23:20:00,INVALIDATED,2025.03.20 23:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250320|1742513400,SSRP|ASIA_LOW|20250320|1742513400|FINAL,LONG,2025.03.20 23:30:00,TRIGGERED,2025.03.20 23:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250321|1742547000,SSRP|ASIA_LOW|20250321|1742547000|FINAL,LONG,2025.03.21 08:50:00,INVALIDATED,2025.03.21 08:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250321|1742547300,SSRP|ASIA_LOW|20250321|1742547300|FINAL,LONG,2025.03.21 08:55:00,TRIGGERED,2025.03.21 08:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250321|1742547600,SSRP|ASIA_LOW|20250321|1742547600|FINAL,LONG,2025.03.21 09:00:00,TRIGGERED,2025.03.21 09:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250321|1742555700,SSRP|ASIA_LOW|20250321|1742555700|FINAL,LONG,2025.03.21 11:15:00,TRIGGERED,2025.03.21 09:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250321|1742556300,SSRP|ASIA_LOW|20250321|1742556300|FINAL,LONG,2025.03.21 11:25:00,TRIGGERED,2025.03.21 11:20:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250324|1742811600,SSRP|ASIA_HIGH|20250324|1742811600|FINAL,SHORT,2025.03.24 10:20:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250324|1742811900,SSRP|ASIA_HIGH|20250324|1742811900|FINAL,SHORT,2025.03.24 10:25:00,TRIGGERED,2025.03.24 10:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250324|1742819400,SSRP|ASIA_HIGH|20250324|1742819400|FINAL,SHORT,2025.03.24 12:30:00,INVALIDATED,2025.03.24 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250324|1742826000,SSRP|ASIA_HIGH|20250324|1742826000|FINAL,SHORT,2025.03.24 14:20:00,INVALIDATED,2025.03.24 14:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250324|1742827200,SSRP|ASIA_HIGH|20250324|1742827200|FINAL,SHORT,2025.03.24 14:40:00,TRIGGERED,2025.03.24 14:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250324|1742829600,SSRP|ASIA_HIGH|20250324|1742829600|FINAL,SHORT,2025.03.24 15:20:00,INVALIDATED,2025.03.24 15:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250324|1742832600,SSRP|ASIA_HIGH|20250324|1742832600|FINAL,SHORT,2025.03.24 16:10:00,TRIGGERED,2025.03.24 15:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250324|1742833200,SSRP|ASIA_HIGH|20250324|1742833200|FINAL,SHORT,2025.03.24 16:20:00,TRIGGERED,2025.03.24 16:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250324|1742841000,SSRP|ASIA_LOW|20250324|1742841000|FINAL,LONG,2025.03.24 18:30:00,INVALIDATED,2025.03.24 18:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250324|1742841300,SSRP|ASIA_LOW|20250324|1742841300|FINAL,LONG,2025.03.24 18:35:00,TRIGGERED,2025.03.24 18:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250324|1742841900,SSRP|ASIA_LOW|20250324|1742841900|FINAL,LONG,2025.03.24 18:45:00,TRIGGERED,2025.03.24 18:40:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250324|1742859600,SSRP|ASIA_LOW|20250324|1742859600|FINAL,LONG,2025.03.24 23:40:00,INVALIDATED,2025.03.24 23:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742893200,SSRP|ASIA_HIGH|20250325|1742893200|FINAL,SHORT,2025.03.25 09:00:00,INVALIDATED,2025.03.25 09:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742893500,SSRP|ASIA_HIGH|20250325|1742893500|FINAL,SHORT,2025.03.25 09:05:00,TRIGGERED,2025.03.25 09:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742894100,SSRP|ASIA_HIGH|20250325|1742894100|FINAL,SHORT,2025.03.25 09:15:00,TRIGGERED,2025.03.25 09:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742894400,SSRP|ASIA_HIGH|20250325|1742894400|FINAL,SHORT,2025.03.25 09:20:00,TRIGGERED,2025.03.25 09:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742895300,SSRP|ASIA_HIGH|20250325|1742895300|FINAL,SHORT,2025.03.25 09:35:00,TRIGGERED,2025.03.25 09:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742897400,SSRP|ASIA_HIGH|20250325|1742897400|FINAL,SHORT,2025.03.25 10:10:00,INVALIDATED,2025.03.25 10:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742897700,SSRP|ASIA_HIGH|20250325|1742897700|FINAL,SHORT,2025.03.25 10:15:00,TRIGGERED,2025.03.25 10:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742915400,SSRP|ASIA_HIGH|20250325|1742915400|FINAL,SHORT,2025.03.25 15:10:00,INVALIDATED,2025.03.25 15:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250325|1742915700,SSRP|ASIA_HIGH|20250325|1742915700|FINAL,SHORT,2025.03.25 15:15:00,TRIGGERED,2025.03.25 15:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250326|1742976300,SSRP|ASIA_LOW|20250326|1742976300|FINAL,LONG,2025.03.26 08:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250326|1742976600,SSRP|ASIA_LOW|20250326|1742976600|FINAL,LONG,2025.03.26 08:10:00,TRIGGERED,2025.03.26 08:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1742983500,SSRP|ASIA_HIGH|20250326|1742983500|FINAL,SHORT,2025.03.26 10:05:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250326|1742987700,SSRP|ASIA_HIGH|20250326|1742987700|FINAL,SHORT,2025.03.26 11:15:00,INVALIDATED,2025.03.26 11:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1742988600,SSRP|ASIA_HIGH|20250326|1742988600|FINAL,SHORT,2025.03.26 11:30:00,INVALIDATED,2025.03.26 11:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1742988900,SSRP|ASIA_HIGH|20250326|1742988900|FINAL,SHORT,2025.03.26 11:35:00,TRIGGERED,2025.03.26 11:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743001200,SSRP|ASIA_HIGH|20250326|1743001200|FINAL,SHORT,2025.03.26 15:00:00,INVALIDATED,2025.03.26 15:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743001500,SSRP|ASIA_HIGH|20250326|1743001500|FINAL,SHORT,2025.03.26 15:05:00,TRIGGERED,2025.03.26 15:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743002400,SSRP|ASIA_HIGH|20250326|1743002400|FINAL,SHORT,2025.03.26 15:20:00,TRIGGERED,2025.03.26 15:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743002700,SSRP|ASIA_HIGH|20250326|1743002700|FINAL,SHORT,2025.03.26 15:25:00,TRIGGERED,2025.03.26 15:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743004200,SSRP|ASIA_HIGH|20250326|1743004200|FINAL,SHORT,2025.03.26 15:50:00,INVALIDATED,2025.03.26 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250326|1743004800,SSRP|ASIA_HIGH|20250326|1743004800|FINAL,SHORT,2025.03.26 16:00:00,TRIGGERED,2025.03.26 16:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250326|1743012000,SSRP|ASIA_LOW|20250326|1743012000|FINAL,LONG,2025.03.26 18:00:00,TRIGGERED,2025.03.26 08:15:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250326|1743012300,SSRP|ASIA_LOW|20250326|1743012300|FINAL,LONG,2025.03.26 18:05:00,TRIGGERED,2025.03.26 18:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250327|1743092700,SSRP|ASIA_HIGH|20250327|1743092700|FINAL,SHORT,2025.03.27 16:25:00,INVALIDATED,2025.03.27 16:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743150600,SSRP|ASIA_HIGH|20250328|1743150600|FINAL,SHORT,2025.03.28 08:30:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250328|1743153900,SSRP|ASIA_HIGH|20250328|1743153900|FINAL,SHORT,2025.03.28 09:25:00,INVALIDATED,2025.03.28 09:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743154200,SSRP|ASIA_HIGH|20250328|1743154200|FINAL,SHORT,2025.03.28 09:30:00,TRIGGERED,2025.03.28 09:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743159600,SSRP|ASIA_HIGH|20250328|1743159600|FINAL,SHORT,2025.03.28 11:00:00,INVALIDATED,2025.03.28 11:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743159900,SSRP|ASIA_HIGH|20250328|1743159900|FINAL,SHORT,2025.03.28 11:05:00,TRIGGERED,2025.03.28 11:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743172500,SSRP|ASIA_HIGH|20250328|1743172500|FINAL,SHORT,2025.03.28 14:35:00,INVALIDATED,2025.03.28 14:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743173700,SSRP|ASIA_HIGH|20250328|1743173700|FINAL,SHORT,2025.03.28 14:55:00,TRIGGERED,2025.03.28 14:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743177000,SSRP|ASIA_HIGH|20250328|1743177000|FINAL,SHORT,2025.03.28 15:50:00,INVALIDATED,2025.03.28 15:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743177900,SSRP|ASIA_HIGH|20250328|1743177900|FINAL,SHORT,2025.03.28 16:05:00,TRIGGERED,2025.03.28 16:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743179400,SSRP|ASIA_HIGH|20250328|1743179400|FINAL,SHORT,2025.03.28 16:30:00,TRIGGERED,2025.03.28 16:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20250328|1743182400,SSRP|ASIA_HIGH|20250328|1743182400|FINAL,SHORT,2025.03.28 17:20:00,INVALIDATED,2025.03.28 17:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743182700,SSRP|ASIA_HIGH|20250328|1743182700|FINAL,SHORT,2025.03.28 17:25:00,TRIGGERED,2025.03.28 17:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743194400,SSRP|ASIA_HIGH|20250328|1743194400|FINAL,SHORT,2025.03.28 20:40:00,INVALIDATED,2025.03.28 20:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743194700,SSRP|ASIA_HIGH|20250328|1743194700|FINAL,SHORT,2025.03.28 20:45:00,TRIGGERED,2025.03.28 20:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250328|1743197100,SSRP|ASIA_HIGH|20250328|1743197100|FINAL,SHORT,2025.03.28 21:25:00,INVALIDATED,2025.03.28 21:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743413100,SSRP|ASIA_HIGH|20250331|1743413100|FINAL,SHORT,2025.03.31 09:25:00,INVALIDATED,2025.03.31 09:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743414000,SSRP|ASIA_HIGH|20250331|1743414000|FINAL,SHORT,2025.03.31 09:40:00,TRIGGERED,2025.03.31 09:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743414300,SSRP|ASIA_HIGH|20250331|1743414300|FINAL,SHORT,2025.03.31 09:45:00,TRIGGERED,2025.03.31 09:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743424200,SSRP|ASIA_HIGH|20250331|1743424200|FINAL,SHORT,2025.03.31 12:30:00,INVALIDATED,2025.03.31 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743424800,SSRP|ASIA_HIGH|20250331|1743424800|FINAL,SHORT,2025.03.31 12:40:00,TRIGGERED,2025.03.31 12:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743425100,SSRP|ASIA_HIGH|20250331|1743425100|FINAL,SHORT,2025.03.31 12:45:00,TRIGGERED,2025.03.31 12:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743430500,SSRP|ASIA_HIGH|20250331|1743430500|FINAL,SHORT,2025.03.31 14:15:00,INVALIDATED,2025.03.31 14:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743438300,SSRP|ASIA_HIGH|20250331|1743438300|FINAL,SHORT,2025.03.31 16:25:00,INVALIDATED,2025.03.31 16:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743438600,SSRP|ASIA_HIGH|20250331|1743438600|FINAL,SHORT,2025.03.31 16:30:00,TRIGGERED,2025.03.31 16:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743445800,SSRP|ASIA_HIGH|20250331|1743445800|FINAL,SHORT,2025.03.31 18:30:00,INVALIDATED,2025.03.31 18:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743446400,SSRP|ASIA_HIGH|20250331|1743446400|FINAL,SHORT,2025.03.31 18:40:00,TRIGGERED,2025.03.31 18:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743447000,SSRP|ASIA_HIGH|20250331|1743447000|FINAL,SHORT,2025.03.31 18:50:00,TRIGGERED,2025.03.31 18:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250331|1743447600,SSRP|ASIA_HIGH|20250331|1743447600|FINAL,SHORT,2025.03.31 19:00:00,TRIGGERED,2025.03.31 18:55:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250331|1743447900,SSRP|ASIA_HIGH|20250331|1743447900|FINAL,SHORT,2025.03.31 19:05:00,TRIGGERED,2025.03.31 19:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250401|1743496500,SSRP|ASIA_HIGH|20250401|1743496500|FINAL,SHORT,2025.04.01 08:35:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250401|1743532800,SSRP|ASIA_LOW|20250401|1743532800|FINAL,LONG,2025.04.01 18:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250402|1743635400,SSRP|ASIA_LOW|20250402|1743635400|FINAL,LONG,2025.04.02 23:10:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250402|1743635700,SSRP|ASIA_LOW|20250402|1743635700|FINAL,LONG,2025.04.02 23:15:00,TRIGGERED,2025.04.02 23:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20250402|1743636300,SSRP|ASIA_HIGH|20250402|1743636300|FINAL,SHORT,2025.04.02 23:25:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20250402|1743636600,SSRP|ASIA_HIGH|20250402|1743636600|FINAL,SHORT,2025.04.02 23:30:00,TRIGGERED,2025.04.02 23:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250403|1743672600,SSRP|ASIA_LOW|20250403|1743672600|FINAL,LONG,2025.04.03 09:30:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20250403|1743675000,SSRP|ASIA_LOW|20250403|1743675000|FINAL,LONG,2025.04.03 10:10:00,TRIGGERED,2025.04.03 09:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20250403|1743675300,SSRP|ASIA_LOW|20250403|1743675300|FINAL,LONG,2025.04.03 10:15:00,TRIGGERED,2025.04.03 10:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250403|1743700500,SSRP|ASIA_LOW|20250403|1743700500|FINAL,LONG,2025.04.03 17:15:00,INVALIDATED,2025.04.03 17:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250403|1743701100,SSRP|ASIA_LOW|20250403|1743701100|FINAL,LONG,2025.04.03 17:25:00,TRIGGERED,2025.04.03 17:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20250403|1743702000,SSRP|ASIA_LOW|20250403|1743702000|FINAL,LONG,2025.04.03 17:40:00,TRIGGERED,2025.04.03 17:35:00,false,false,true,FRESH_CROSS_FROM_INSIDE
