signal_time,direction,old_origin_id,corrected_origin_id,event_id_before,event_id_after,entry_before,entry_after,stop_before,stop_after,target_before,target_after,geometry_identical
2025.03.14 08:10:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741939500,SSRP|ASIA_HIGH|20250314|1741939500|FINAL,SSRP|ASIA_HIGH|20250314|1741939500|FINAL,2992.65,2992.65,2993.40,2993.40,2991.15,2991.15,true
2025.03.14 08:25:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741940100,SSRP|ASIA_HIGH|20250314|1741940100|FINAL,SSRP|ASIA_HIGH|20250314|1741940100|FINAL,2991.40,2991.40,2993.88,2993.88,2986.45,2986.45,true
2025.03.14 08:30:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741940700,SSRP|ASIA_HIGH|20250314|1741940700|FINAL,SSRP|ASIA_HIGH|20250314|1741940700|FINAL,2989.71,2989.71,2993.40,2993.40,2982.33,2982.33,true
2025.03.14 11:30:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741951500,SSRP|ASIA_LOW|20250314|1741951500|FINAL,SSRP|ASIA_LOW|20250314|1741951500|FINAL,2984.34,2984.34,2980.74,2980.74,2991.54,2991.54,true
2025.03.14 14:35:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741962600,SSRP|ASIA_HIGH|20250314|1741962600|FINAL,SSRP|ASIA_HIGH|20250314|1741962600|FINAL,2990.93,2990.93,3003.36,3003.36,2966.07,2966.07,true
2025.03.14 14:40:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741962900,SSRP|ASIA_HIGH|20250314|1741962900|FINAL,SSRP|ASIA_HIGH|20250314|1741962900|FINAL,2990.22,2990.22,3000.15,3000.15,2970.36,2970.36,true
2025.03.14 14:45:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741963200,SSRP|ASIA_HIGH|20250314|1741963200|FINAL,SSRP|ASIA_HIGH|20250314|1741963200|FINAL,2987.03,2987.03,2993.83,2993.83,2973.44,2973.44,true
2025.03.14 17:30:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741973100,SSRP|ASIA_HIGH|20250314|1741973100|FINAL,SSRP|ASIA_HIGH|20250314|1741973100|FINAL,2989.52,2989.52,2996.53,2996.53,2975.51,2975.51,true
2025.03.14 17:35:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741973400,SSRP|ASIA_HIGH|20250314|1741973400|FINAL,SSRP|ASIA_HIGH|20250314|1741973400|FINAL,2989.95,2989.95,2996.33,2996.33,2977.19,2977.19,true
2025.03.14 18:15:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741975800,SSRP|ASIA_HIGH|20250314|1741975800|FINAL,SSRP|ASIA_HIGH|20250314|1741975800|FINAL,2990.58,2990.58,2993.89,2993.89,2983.95,2983.95,true
2025.03.14 18:20:00,SHORT,ASIA_HIGH|20250314,SSRP|ASIA_HIGH|20250314|1741976100,SSRP|ASIA_HIGH|20250314|1741976100|FINAL,SSRP|ASIA_HIGH|20250314|1741976100|FINAL,2989.25,2989.25,2993.90,2993.90,2979.96,2979.96,true
2025.03.14 19:05:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741978800,SSRP|ASIA_LOW|20250314|1741978800|FINAL,SSRP|ASIA_LOW|20250314|1741978800|FINAL,2984.80,2984.80,2980.02,2980.02,2994.36,2994.36,true
2025.03.14 19:20:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741979400,SSRP|ASIA_LOW|20250314|1741979400|FINAL,SSRP|ASIA_LOW|20250314|1741979400|FINAL,2982.14,2982.14,2978.27,2978.27,2989.87,2989.87,true
2025.03.14 19:25:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741980000,SSRP|ASIA_LOW|20250314|1741980000|FINAL,SSRP|ASIA_LOW|20250314|1741980000|FINAL,2981.44,2981.44,2978.28,2978.28,2987.77,2987.77,true
2025.03.14 19:30:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741980300,SSRP|ASIA_LOW|20250314|1741980300|FINAL,SSRP|ASIA_LOW|20250314|1741980300|FINAL,2981.94,2981.94,2979.56,2979.56,2986.70,2986.70,true
2025.03.14 19:35:00,LONG,ASIA_LOW|20250314,SSRP|ASIA_LOW|20250314|1741980600,SSRP|ASIA_LOW|20250314|1741980600|FINAL,SSRP|ASIA_LOW|20250314|1741980600|FINAL,2982.65,2982.65,2980.06,2980.06,2987.83,2987.83,true
2025.03.17 08:15:00,LONG,ASIA_LOW|20250317,SSRP|ASIA_LOW|20250317|1742199000,SSRP|ASIA_LOW|20250317|1742199000|FINAL,SSRP|ASIA_LOW|20250317|1742199000|FINAL,2983.65,2983.65,2982.46,2982.46,2986.03,2986.03,true
2025.03.17 15:05:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742223600,SSRP|ASIA_HIGH|20250317|1742223600|FINAL,SSRP|ASIA_HIGH|20250317|1742223600|FINAL,2993.49,2993.49,2998.27,2998.27,2983.93,2983.93,true
2025.03.17 15:10:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742223900,SSRP|ASIA_HIGH|20250317|1742223900|FINAL,SSRP|ASIA_HIGH|20250317|1742223900|FINAL,2991.03,2991.03,2997.31,2997.31,2978.47,2978.47,true
2025.03.17 15:30:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742225100,SSRP|ASIA_HIGH|20250317|1742225100|FINAL,SSRP|ASIA_HIGH|20250317|1742225100|FINAL,2991.45,2991.45,2995.05,2995.05,2984.26,2984.26,true
2025.03.17 18:15:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742235000,SSRP|ASIA_HIGH|20250317|1742235000|FINAL,SSRP|ASIA_HIGH|20250317|1742235000|FINAL,2993.93,2993.93,2997.25,2997.25,2987.29,2987.29,true
2025.03.17 19:35:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742239800,SSRP|ASIA_HIGH|20250317|1742239800|FINAL,SSRP|ASIA_HIGH|20250317|1742239800|FINAL,2994.00,2994.00,2997.55,2997.55,2986.91,2986.91,true
2025.03.17 19:45:00,SHORT,ASIA_HIGH|20250317,SSRP|ASIA_HIGH|20250317|1742240100,SSRP|ASIA_HIGH|20250317|1742240100|FINAL,SSRP|ASIA_HIGH|20250317|1742240100|FINAL,2994.05,2994.05,2996.43,2996.43,2989.29,2989.29,true
2025.03.18 09:55:00,SHORT,ASIA_HIGH|20250318,SSRP|ASIA_HIGH|20250318|1742291400,SSRP|ASIA_HIGH|20250318|1742291400|FINAL,SSRP|ASIA_HIGH|20250318|1742291400|FINAL,3015.95,3015.95,3018.08,3018.08,3011.69,3011.69,true
2025.03.18 10:20:00,SHORT,ASIA_HIGH|20250318,SSRP|ASIA_HIGH|20250318|1742292900,SSRP|ASIA_HIGH|20250318|1742292900|FINAL,SSRP|ASIA_HIGH|20250318|1742292900|FINAL,3015.92,3015.92,3019.33,3019.33,3009.11,3009.11,true
2025.03.18 10:25:00,SHORT,ASIA_HIGH|20250318,SSRP|ASIA_HIGH|20250318|1742293200,SSRP|ASIA_HIGH|20250318|1742293200|FINAL,SSRP|ASIA_HIGH|20250318|1742293200|FINAL,3017.12,3017.12,3018.99,3018.99,3013.39,3013.39,true
2025.03.18 10:45:00,SHORT,ASIA_HIGH|20250318,SSRP|ASIA_HIGH|20250318|1742293800,SSRP|ASIA_HIGH|20250318|1742293800|FINAL,SSRP|ASIA_HIGH|20250318|1742293800|FINAL,3016.83,3016.83,3018.81,3018.81,3012.87,3012.87,true
2025.03.18 10:50:00,SHORT,ASIA_HIGH|20250318,SSRP|ASIA_HIGH|20250318|1742294700,SSRP|ASIA_HIGH|20250318|1742294700|FINAL,SSRP|ASIA_HIGH|20250318|1742294700|FINAL,3016.00,3016.00,3018.42,3018.42,3011.17,3011.17,true
2025.03.19 09:10:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742375100,SSRP|ASIA_HIGH|20250319|1742375100|FINAL,SSRP|ASIA_HIGH|20250319|1742375100|FINAL,3038.60,3038.60,3044.86,3044.86,3026.07,3026.07,true
2025.03.19 09:15:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742375400,SSRP|ASIA_HIGH|20250319|1742375400|FINAL,SSRP|ASIA_HIGH|20250319|1742375400|FINAL,3037.68,3037.68,3043.10,3043.10,3026.83,3026.83,true
2025.03.19 09:20:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742375700,SSRP|ASIA_HIGH|20250319|1742375700|FINAL,SSRP|ASIA_HIGH|20250319|1742375700|FINAL,3037.58,3037.58,3041.13,3041.13,3030.48,3030.48,true
2025.03.19 10:35:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742380200,SSRP|ASIA_HIGH|20250319|1742380200|FINAL,SSRP|ASIA_HIGH|20250319|1742380200|FINAL,3038.96,3038.96,3042.07,3042.07,3032.74,3032.74,true
2025.03.19 10:45:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742380500,SSRP|ASIA_HIGH|20250319|1742380500|FINAL,SSRP|ASIA_HIGH|20250319|1742380500|FINAL,3037.03,3037.03,3042.07,3042.07,3026.95,3026.95,true
2025.03.19 10:50:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742381100,SSRP|ASIA_HIGH|20250319|1742381100|FINAL,SSRP|ASIA_HIGH|20250319|1742381100|FINAL,3037.27,3037.27,3039.78,3039.78,3032.26,3032.26,true
2025.03.19 11:45:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742384400,SSRP|ASIA_LOW|20250319|1742384400|FINAL,SSRP|ASIA_LOW|20250319|1742384400|FINAL,3028.34,3028.34,3027.06,3027.06,3030.89,3030.89,true
2025.03.19 12:20:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742386200,SSRP|ASIA_LOW|20250319|1742386200|FINAL,SSRP|ASIA_LOW|20250319|1742386200|FINAL,3027.96,3027.96,3025.36,3025.36,3033.16,3033.16,true
2025.03.19 12:25:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742386800,SSRP|ASIA_LOW|20250319|1742386800|FINAL,SSRP|ASIA_LOW|20250319|1742386800|FINAL,3028.02,3028.02,3026.28,3026.28,3031.49,3031.49,true
2025.03.19 14:35:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742394600,SSRP|ASIA_HIGH|20250319|1742394600|FINAL,SSRP|ASIA_HIGH|20250319|1742394600|FINAL,3038.97,3038.97,3039.94,3039.94,3037.04,3037.04,true
2025.03.19 14:50:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742394900,SSRP|ASIA_HIGH|20250319|1742394900|FINAL,SSRP|ASIA_HIGH|20250319|1742394900|FINAL,3039.06,3039.06,3040.10,3040.10,3036.98,3036.98,true
2025.03.19 14:55:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742395800,SSRP|ASIA_HIGH|20250319|1742395800|FINAL,SSRP|ASIA_HIGH|20250319|1742395800|FINAL,3038.93,3038.93,3039.99,3039.99,3036.81,3036.81,true
2025.03.19 15:05:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742396100,SSRP|ASIA_HIGH|20250319|1742396100|FINAL,SSRP|ASIA_HIGH|20250319|1742396100|FINAL,3038.18,3038.18,3040.14,3040.14,3034.26,3034.26,true
2025.03.19 15:15:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742396700,SSRP|ASIA_HIGH|20250319|1742396700|FINAL,SSRP|ASIA_HIGH|20250319|1742396700|FINAL,3038.97,3038.97,3040.14,3040.14,3036.63,3036.63,true
2025.03.19 15:20:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742397300,SSRP|ASIA_HIGH|20250319|1742397300|FINAL,SSRP|ASIA_HIGH|20250319|1742397300|FINAL,3037.86,3037.86,3039.92,3039.92,3033.73,3033.73,true
2025.03.19 15:25:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742397600,SSRP|ASIA_HIGH|20250319|1742397600|FINAL,SSRP|ASIA_HIGH|20250319|1742397600|FINAL,3037.13,3037.13,3039.60,3039.60,3032.18,3032.18,true
2025.03.19 15:50:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742398500,SSRP|ASIA_HIGH|20250319|1742398500|FINAL,SSRP|ASIA_HIGH|20250319|1742398500|FINAL,3037.53,3037.53,3041.25,3041.25,3030.09,3030.09,true
2025.03.19 17:20:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742404200,SSRP|ASIA_LOW|20250319|1742404200|FINAL,SSRP|ASIA_LOW|20250319|1742404200|FINAL,3029.07,3029.07,3025.81,3025.81,3035.59,3035.59,true
2025.03.19 17:25:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742404800,SSRP|ASIA_LOW|20250319|1742404800|FINAL,SSRP|ASIA_LOW|20250319|1742404800|FINAL,3030.24,3030.24,3025.81,3025.81,3039.09,3039.09,true
2025.03.19 18:00:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742406600,SSRP|ASIA_LOW|20250319|1742406600|FINAL,SSRP|ASIA_LOW|20250319|1742406600|FINAL,3028.99,3028.99,3026.58,3026.58,3033.81,3033.81,true
2025.03.19 18:05:00,LONG,ASIA_LOW|20250319,SSRP|ASIA_LOW|20250319|1742407200,SSRP|ASIA_LOW|20250319|1742407200|FINAL,SSRP|ASIA_LOW|20250319|1742407200|FINAL,3031.63,3031.63,3026.72,3026.72,3041.45,3041.45,true
2025.03.19 21:25:00,SHORT,ASIA_HIGH|20250319,SSRP|ASIA_HIGH|20250319|1742418600,SSRP|ASIA_HIGH|20250319|1742418600|FINAL,SSRP|ASIA_HIGH|20250319|1742418600|FINAL,3037.57,3037.57,3041.37,3041.37,3029.98,3029.98,true
2025.03.20 10:25:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742466000,SSRP|ASIA_LOW|20250320|1742466000|FINAL,SSRP|ASIA_LOW|20250320|1742466000|FINAL,3046.87,3046.87,3044.18,3044.18,3052.24,3052.24,true
2025.03.20 10:40:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742466900,SSRP|ASIA_LOW|20250320|1742466900|FINAL,SSRP|ASIA_LOW|20250320|1742466900|FINAL,3045.24,3045.24,3044.52,3044.52,3046.67,3046.67,true
2025.03.20 12:20:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742472900,SSRP|ASIA_LOW|20250320|1742472900|FINAL,SSRP|ASIA_LOW|20250320|1742472900|FINAL,3045.32,3045.32,3043.05,3043.05,3049.85,3049.85,true
2025.03.20 12:30:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742473200,SSRP|ASIA_LOW|20250320|1742473200|FINAL,SSRP|ASIA_LOW|20250320|1742473200|FINAL,3045.16,3045.16,3043.30,3043.30,3048.87,3048.87,true
2025.03.20 12:35:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742473800,SSRP|ASIA_LOW|20250320|1742473800|FINAL,SSRP|ASIA_LOW|20250320|1742473800|FINAL,3045.49,3045.49,3044.10,3044.10,3048.27,3048.27,true
2025.03.20 22:25:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742508600,SSRP|ASIA_LOW|20250320|1742508600|FINAL,SSRP|ASIA_LOW|20250320|1742508600|FINAL,3045.12,3045.12,3043.28,3043.28,3048.79,3048.79,true
2025.03.20 22:35:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742509800,SSRP|ASIA_LOW|20250320|1742509800|FINAL,SSRP|ASIA_LOW|20250320|1742509800|FINAL,3045.68,3045.68,3044.44,3044.44,3048.17,3048.17,true
2025.03.20 23:00:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742511000,SSRP|ASIA_LOW|20250320|1742511000|FINAL,SSRP|ASIA_LOW|20250320|1742511000|FINAL,3045.38,3045.38,3044.58,3044.58,3046.98,3046.98,true
2025.03.20 23:05:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742511600,SSRP|ASIA_LOW|20250320|1742511600|FINAL,SSRP|ASIA_LOW|20250320|1742511600|FINAL,3045.41,3045.41,3044.67,3044.67,3046.89,3046.89,true
2025.03.20 23:10:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742511900,SSRP|ASIA_LOW|20250320|1742511900|FINAL,SSRP|ASIA_LOW|20250320|1742511900|FINAL,3045.26,3045.26,3044.71,3044.71,3046.35,3046.35,true
2025.03.20 23:30:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742512800,SSRP|ASIA_LOW|20250320|1742512800|FINAL,SSRP|ASIA_LOW|20250320|1742512800|FINAL,3045.23,3045.23,3044.17,3044.17,3047.35,3047.35,true
2025.03.20 23:35:00,LONG,ASIA_LOW|20250320,SSRP|ASIA_LOW|20250320|1742513400,SSRP|ASIA_LOW|20250320|1742513400|FINAL,SSRP|ASIA_LOW|20250320|1742513400|FINAL,3045.21,3045.21,3044.47,3044.47,3046.69,3046.69,true
2025.03.21 08:55:00,LONG,ASIA_LOW|20250321,SSRP|ASIA_LOW|20250321|1742547000,SSRP|ASIA_LOW|20250321|1742547000|FINAL,SSRP|ASIA_LOW|20250321|1742547000|FINAL,3028.03,3028.03,3024.52,3024.52,3035.04,3035.04,true
2025.03.21 09:00:00,LONG,ASIA_LOW|20250321,SSRP|ASIA_LOW|20250321|1742547300,SSRP|ASIA_LOW|20250321|1742547300|FINAL,SSRP|ASIA_LOW|20250321|1742547300|FINAL,3029.92,3029.92,3026.44,3026.44,3036.89,3036.89,true
2025.03.21 09:05:00,LONG,ASIA_LOW|20250321,SSRP|ASIA_LOW|20250321|1742547600,SSRP|ASIA_LOW|20250321|1742547600|FINAL,SSRP|ASIA_LOW|20250321|1742547600|FINAL,3031.76,3031.76,3027.39,3027.39,3040.49,3040.49,true
2025.03.21 11:20:00,LONG,ASIA_LOW|20250321,SSRP|ASIA_LOW|20250321|1742555700,SSRP|ASIA_LOW|20250321|1742555700|FINAL,SSRP|ASIA_LOW|20250321|1742555700|FINAL,3028.93,3028.93,3027.08,3027.08,3032.63,3032.63,true
2025.03.21 11:30:00,LONG,ASIA_LOW|20250321,SSRP|ASIA_LOW|20250321|1742556300,SSRP|ASIA_LOW|20250321|1742556300|FINAL,SSRP|ASIA_LOW|20250321|1742556300|FINAL,3031.56,3031.56,3026.97,3026.97,3040.74,3040.74,true
2025.03.24 10:25:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742811600,SSRP|ASIA_HIGH|20250324|1742811600|FINAL,SSRP|ASIA_HIGH|20250324|1742811600|FINAL,3025.06,3025.06,3029.01,3029.01,3017.16,3017.16,true
2025.03.24 10:30:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742811900,SSRP|ASIA_HIGH|20250324|1742811900|FINAL,SSRP|ASIA_HIGH|20250324|1742811900|FINAL,3023.17,3023.17,3027.36,3027.36,3014.79,3014.79,true
2025.03.24 12:40:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742819400,SSRP|ASIA_HIGH|20250324|1742819400|FINAL,SSRP|ASIA_HIGH|20250324|1742819400|FINAL,3024.88,3024.88,3029.75,3029.75,3015.14,3015.14,true
2025.03.24 14:40:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742826000,SSRP|ASIA_HIGH|20250324|1742826000|FINAL,SSRP|ASIA_HIGH|20250324|1742826000|FINAL,3025.33,3025.33,3028.05,3028.05,3019.88,3019.88,true
2025.03.24 14:45:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742827200,SSRP|ASIA_HIGH|20250324|1742827200|FINAL,SSRP|ASIA_HIGH|20250324|1742827200|FINAL,3025.63,3025.63,3026.85,3026.85,3023.18,3023.18,true
2025.03.24 15:45:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742829600,SSRP|ASIA_HIGH|20250324|1742829600|FINAL,SSRP|ASIA_HIGH|20250324|1742829600|FINAL,3024.38,3024.38,3028.75,3028.75,3015.64,3015.64,true
2025.03.24 16:20:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742832600,SSRP|ASIA_HIGH|20250324|1742832600|FINAL,SSRP|ASIA_HIGH|20250324|1742832600|FINAL,3025.81,3025.81,3028.38,3028.38,3020.67,3020.67,true
2025.03.24 16:25:00,SHORT,ASIA_HIGH|20250324,SSRP|ASIA_HIGH|20250324|1742833200,SSRP|ASIA_HIGH|20250324|1742833200|FINAL,SSRP|ASIA_HIGH|20250324|1742833200|FINAL,3024.51,3024.51,3027.16,3027.16,3019.20,3019.20,true
2025.03.24 18:35:00,LONG,ASIA_LOW|20250324,SSRP|ASIA_LOW|20250324|1742841000,SSRP|ASIA_LOW|20250324|1742841000|FINAL,SSRP|ASIA_LOW|20250324|1742841000|FINAL,3013.92,3013.92,3009.54,3009.54,3022.68,3022.68,true
2025.03.24 18:40:00,LONG,ASIA_LOW|20250324,SSRP|ASIA_LOW|20250324|1742841300,SSRP|ASIA_LOW|20250324|1742841300|FINAL,SSRP|ASIA_LOW|20250324|1742841300|FINAL,3014.70,3014.70,3010.87,3010.87,3022.37,3022.37,true
2025.03.24 18:50:00,LONG,ASIA_LOW|20250324,SSRP|ASIA_LOW|20250324|1742841900,SSRP|ASIA_LOW|20250324|1742841900|FINAL,SSRP|ASIA_LOW|20250324|1742841900|FINAL,3014.78,3014.78,3012.38,3012.38,3019.59,3019.59,true
2025.03.24 23:45:00,LONG,ASIA_LOW|20250324,SSRP|ASIA_LOW|20250324|1742859600,SSRP|ASIA_LOW|20250324|1742859600|FINAL,SSRP|ASIA_LOW|20250324|1742859600|FINAL,3014.14,3014.14,3012.69,3012.69,3017.03,3017.03,true
2025.03.25 09:05:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742893200,SSRP|ASIA_HIGH|20250325|1742893200|FINAL,SSRP|ASIA_HIGH|20250325|1742893200|FINAL,3016.23,3016.23,3018.73,3018.73,3011.23,3011.23,true
2025.03.25 09:15:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742893500,SSRP|ASIA_HIGH|20250325|1742893500|FINAL,SSRP|ASIA_HIGH|20250325|1742893500|FINAL,3016.05,3016.05,3017.86,3017.86,3012.43,3012.43,true
2025.03.25 09:20:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742894100,SSRP|ASIA_HIGH|20250325|1742894100|FINAL,SSRP|ASIA_HIGH|20250325|1742894100|FINAL,3016.34,3016.34,3016.90,3016.90,3015.23,3015.23,true
2025.03.25 09:35:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742894400,SSRP|ASIA_HIGH|20250325|1742894400|FINAL,SSRP|ASIA_HIGH|20250325|1742894400|FINAL,3015.89,3015.89,3017.45,3017.45,3012.76,3012.76,true
2025.03.25 09:40:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742895300,SSRP|ASIA_HIGH|20250325|1742895300|FINAL,SSRP|ASIA_HIGH|20250325|1742895300|FINAL,3015.58,3015.58,3017.45,3017.45,3011.84,3011.84,true
2025.03.25 10:15:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742897400,SSRP|ASIA_HIGH|20250325|1742897400|FINAL,SSRP|ASIA_HIGH|20250325|1742897400|FINAL,3015.19,3015.19,3017.57,3017.57,3010.43,3010.43,true
2025.03.25 10:20:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742897700,SSRP|ASIA_HIGH|20250325|1742897700|FINAL,SSRP|ASIA_HIGH|20250325|1742897700|FINAL,3013.33,3013.33,3017.32,3017.32,3005.35,3005.35,true
2025.03.25 15:15:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742915400,SSRP|ASIA_HIGH|20250325|1742915400|FINAL,SSRP|ASIA_HIGH|20250325|1742915400|FINAL,3016.38,3016.38,3018.79,3018.79,3011.55,3011.55,true
2025.03.25 15:20:00,SHORT,ASIA_HIGH|20250325,SSRP|ASIA_HIGH|20250325|1742915700,SSRP|ASIA_HIGH|20250325|1742915700|FINAL,SSRP|ASIA_HIGH|20250325|1742915700|FINAL,3016.16,3016.16,3018.80,3018.80,3010.88,3010.88,true
2025.03.26 08:10:00,LONG,ASIA_LOW|20250326,SSRP|ASIA_LOW|20250326|1742976300,SSRP|ASIA_LOW|20250326|1742976300|FINAL,SSRP|ASIA_LOW|20250326|1742976300|FINAL,3015.00,3015.00,3013.21,3013.21,3018.59,3018.59,true
2025.03.26 08:15:00,LONG,ASIA_LOW|20250326,SSRP|ASIA_LOW|20250326|1742976600,SSRP|ASIA_LOW|20250326|1742976600|FINAL,SSRP|ASIA_LOW|20250326|1742976600|FINAL,3015.67,3015.67,3013.21,3013.21,3020.60,3020.60,true
2025.03.26 10:10:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1742983500,SSRP|ASIA_HIGH|20250326|1742983500|FINAL,SSRP|ASIA_HIGH|20250326|1742983500|FINAL,3026.47,3026.47,3027.67,3027.67,3024.08,3024.08,true
2025.03.26 11:20:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1742987700,SSRP|ASIA_HIGH|20250326|1742987700|FINAL,SSRP|ASIA_HIGH|20250326|1742987700|FINAL,3026.41,3026.41,3029.09,3029.09,3021.05,3021.05,true
2025.03.26 11:35:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1742988600,SSRP|ASIA_HIGH|20250326|1742988600|FINAL,SSRP|ASIA_HIGH|20250326|1742988600|FINAL,3026.37,3026.37,3028.04,3028.04,3023.03,3023.03,true
2025.03.26 11:40:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1742988900,SSRP|ASIA_HIGH|20250326|1742988900|FINAL,SSRP|ASIA_HIGH|20250326|1742988900|FINAL,3026.73,3026.73,3027.98,3027.98,3024.22,3024.22,true
2025.03.26 15:05:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1743001200,SSRP|ASIA_HIGH|20250326|1743001200|FINAL,SSRP|ASIA_HIGH|20250326|1743001200|FINAL,3026.12,3026.12,3028.80,3028.80,3020.75,3020.75,true
2025.03.26 15:20:00,SHORT,ASIA_HIGH|20250326,SSRP|ASIA_HIGH|20250326|1743001500,SSRP|ASIA_HIGH|20250326|1743001500|FINAL,SSRP|ASIA_HIGH|20250326|1743001500|FINAL,3026.49,3026.49,3028.49,3028.49,3022.49,3022.49,true
