variant,ticket,logical_position_id,entry_volume,exit_volume,volume_ok,weighted_exit_price,reported_exit_price,price_diff,price_ok,recomputed_r,reported_r,r_diff,r_ok,gross_money,commission,swap,net_money
P3_SR3,686,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1780314000|1780314000,0.51,0.51,True,4502.52,4502.52,0.0,True,-1.0,-1.0,0.0,True,-266.22,-1.02,0.0,-267.24
P3_SR3,689,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780418100|1780418400,0.51,0.51,True,4501.62,4501.62,0.0,True,-1.0,-1.0,0.0,True,-265.71,-1.02,0.0,-266.73
P3_SR3,688,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780419000|MSZZ|XAUUSD|5|0|-1|1780418100|1780418400,0.1,0.1,True,4451.69,4451.69,0.0,True,2.0,2.0,0.0,True,528.4,-0.2,2.3,530.5
P3_SR3,692,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780534800|MSZZ|XAUUSD|5|0|-1|1779985800|1779985800,0.33,0.33,True,4440.01,4440.01,0.0,True,-1.0,-1.0,0.0,True,-266.31,-0.66,0.0,-266.97
P3_SR3,694,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780540800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100,0.08,0.08,True,4515.37,4515.37,0.0,True,2.0,1.999999999999941,0.0,True,492.48,-0.16,0.0,492.32
P3_SR3,696,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780971900|MSZZ|XAUUSD|5|0|-1|1780623900|1780623900,0.01,0.01,True,4326.73,4326.73,0.0,True,-0.038742,-0.03874217085297326,0.0,True,-6.0,-0.02,1.38,-4.64
P3_SR3,699,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781499600|1781499600,0.35,0.35,True,4331.21,4331.21,0.0,True,-1.0,-1.0,0.0,True,-263.55,-0.7,0.0,-264.25
P3_SR3,698,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781500200|MSZZ|XAUUSD|5|0|1|1781499600|1781499600,0.03,0.03,True,4237.77,4237.77,0.0,True,-1.0,-1.0,0.0,True,-266.88,-0.06,-2.76,-269.7
P3_SR3,703,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781884200|1781884200,0.21,0.21,True,4181.59,4181.59,0.0,True,-1.0,-1.0,0.0,True,-259.77,-0.42,0.0,-260.19
P3_SR3,702,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781884500|MSZZ|XAUUSD|5|0|1|1781884200|1781884200,0.08,0.08,True,4156.9,4156.9,0.0,True,-0.701842,-0.701842023103361,0.0,True,-179.84,-0.16,0.0,-180.0
P3_SR3,706,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781887500|MSZZ|XAUUSD|5|0|-1|1781869800|1781870400,0.1,0.1,True,4151.47,4151.47,0.0,True,0.219927,0.21992709599024987,0.0,True,54.3,-0.2,0.0,54.1
P3_SR3,709,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781892000|1781892000,0.97,0.97,True,4149.82196,4149.821958762886,0.0,True,0.596352,0.5963521015066342,0.0,True,157.92,-1.94,0.0,155.98
P3_SR3,708,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781892900|MSZZ|XAUUSD|5|0|1|1781892000|1781892000,0.29,0.29,True,4147.29,4147.29,0.0,True,-0.461369,-0.4613686534216453,0.0,True,-121.22,-0.58,0.0,-121.8
P3_SR3,713,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781895600|MSZZ|XAUUSD|5|0|-1|1781894400|1781894700,0.38,0.38,True,4154.18,4154.18,0.0,True,-1.0,-1.0,0.0,True,-261.82,-0.76,0.0,-262.58
P3_SR3,715,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781845500|1781845500,0.1,0.1,True,4184.36,4184.36,0.0,True,-0.638103,-0.6381025248661087,0.0,True,-166.8,-0.2,0.0,-167.0
P3_SR3,717,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782100200|1782100200,0.24,0.24,True,4195.01,4195.01,0.0,True,-1.0,-1.0,0.0,True,-255.6,-0.48,0.0,-256.08
P3_SR3,720,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782124200|1782124200,0.16,0.16,True,4192.2,4192.2,0.0,True,-1.0,-1.0,0.0,True,-263.2,-0.32,0.0,-263.52
P3_SR3,719,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782108900|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600,0.01,0.01,True,4034.32,4034.32,0.0,True,1.0647,1.064700142610526,0.0,True,141.85,-0.02,2.07,143.9
P3_SR3,723,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782917100|MSZZ|XAUUSD|5|0|1|1782916800|1782916800,0.43,0.43,True,4028.28,4028.28,0.0,True,-1.0,-1.0,0.0,True,-259.72,-0.86,0.0,-260.58
P3_SR3,725,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782923100|MSZZ|XAUUSD|5|0|1|1782922800|1782922800,0.07,0.07,True,4115.15,4115.15,0.0,True,2.0,2.0,0.0,True,477.12,-0.14,0.0,476.98
P3_SR3,727,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782922500|1782922500,0.25,0.25,True,4039.63,4039.63,0.0,True,-1.0,-1.0,0.0,True,-254.5,-0.5,5.75,-249.25
P3_SR3,730,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1783659900|1783659900,0.55,0.55,True,4116.70182,4116.701818181819,0.0,True,1.338565,1.338564593301271,0.0,True,349.7,-1.1,0.0,348.6
P3_SR3,729,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783586100|MSZZ|XAUUSD|5|0|1|1783584600|1783584600,0.04,0.04,True,4021.81,4021.81,0.0,True,-1.0,-1.0,0.0,True,-217.04,-0.08,-7.36,-224.48
P3_SR3,735,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784142900|1784142900,0.33,0.33,True,4049.59667,4049.5966666666664,0.0,True,1.752094,1.7520938023449997,0.0,True,460.24,-0.66,0.0,459.58
P3_SR3,734,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784059800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200,0.05,0.05,True,4055.04,4055.04,0.0,True,0.035406,0.035405872193434086,0.0,True,8.2,-0.1,1.15,9.25
P3_SR3,739,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784147400|MSZZ|XAUUSD|5|0|1|1784147100|1784147100,0.09,0.09,True,4040.84,4040.8399999999997,0.0,True,-0.505518,-0.5055179779280954,0.0,True,-127.8,-0.18,-4.14,-132.12
P3_SR3,741,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784175300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900,0.36,0.36,True,4026.14,4026.14,0.0,True,2.0,2.0000000000000617,0.0,True,529.2,-0.72,0.0,528.48
P3_SR3,743,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784178900|1784179200,0.35,0.35,True,4035.45,4035.45,0.0,True,0.48285,0.4828496042216213,0.0,True,128.1,-0.7,0.0,127.4
P3_SR3,745,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784179800|1784179800,3.28,3.28,True,4035.23,4035.23,0.0,True,0.271605,0.27160493827122373,0.0,True,72.16,-6.56,0.0,65.6
P3_SR3,749,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784196600|1784196600,0.8,0.8,True,4031.885,4031.885,0.0,True,1.672205,1.6722054380665863,0.0,True,442.8,-1.6,0.0,441.2
P3_SR3,752,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784204700|1784204700,1.72,1.72,True,4032.65,4032.6499999999996,0.0,True,0.348387,0.3483870967738358,0.0,True,92.88,-3.44,0.0,89.44
P3_SR3,755,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784209200|1784209200,0.16,0.16,True,4033.31,4033.31,0.0,True,-0.395639,-0.39563862928349014,0.0,True,-101.6,-0.32,0.0,-101.92
P3_SR3,748,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784196900|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600,0.02,0.02,True,4027.63,4027.6299999999997,0.0,True,-0.030682,-0.030682321665922916,0.0,True,-5.54,-0.04,2.3,-3.28
P3_SR3,758,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784606700|MSZZ|XAUUSD|5|0|1|1784605800|1784606400,0.6,0.6,True,4023.23,4023.2300000000005,0.0,True,-1.0,-0.9999999999998966,0.0,True,-264.0,-1.2,0.0,-265.2
P4_SR3,2,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741108200|1741108500,0.46,0.46,True,2913.57,2913.57,0.0,True,-1.0,-1.0,0.0,True,-249.78,-0.92,0.0,-250.7
P4_SR3,4,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741168500|1741168500,0.72,0.72,True,2909.45,2909.45,0.0,True,2.0,2.0,0.0,True,495.36,-1.44,0.0,493.92
P4_SR3,6,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741177200|1741177200,2.45,2.45,True,2913.82,2913.82,0.0,True,-1.0,-1.0,0.0,True,-249.9,-4.9,0.0,-254.8
P4_SR3,8,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741189500|MSZZ|XAUUSD|5|0|-1|1741189200|1741189200,0.11,0.11,True,2917.24,2917.24,0.0,True,-1.0,-1.0,0.0,True,-231.11,-0.22,0.0,-231.33
P4_SR3,10,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741194300|MSZZ|XAUUSD|5|0|1|1741192500|1741192500,0.22,0.22,True,2922.85,2922.8499999999995,0.0,True,0.438069,0.4380692167576942,0.0,True,105.82,-0.44,0.0,105.38
P4_SR3,13,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741200900|1741200900,1.61,1.61,True,2921.38,2921.38,0.0,True,-1.0,-1.0,0.0,True,-249.55,-3.22,0.0,-252.77
P4_SR3,12,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741201200|MSZZ|XAUUSD|5|0|-1|1741200900|1741200900,0.34,0.34,True,2901.19,2901.19,0.0,True,3.0,2.999999999999874,0.0,True,736.44,-0.68,7.82,743.58
P4_SR3,16,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741640400|1741640400,0.9,0.9,True,2898.415,2898.415,0.0,True,1.541367,1.541366906474657,0.0,True,385.65,-1.8,0.0,383.85
P4_SR3,19,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741683300|MSZZ|XAUUSD|5|0|1|1741674000|1741674000,1.32,1.32,True,2895.93,2895.93,0.0,True,-1.0,-1.0,0.0,True,-250.8,-2.64,0.0,-253.44
P4_SR3,21,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741686300|1741686300,0.77,0.77,True,2895.64,2895.64,0.0,True,-0.101538,-0.10153846153843915,0.0,True,-25.41,-1.54,0.0,-26.95
P4_SR3,23,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741674000|1741674000,0.73,0.73,True,2899.05,2899.05,0.0,True,-1.0,-1.0,0.0,True,-248.93,-1.46,0.0,-250.39
P4_SR3,26,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741690500|1741690800,0.53,0.53,True,2900.72,2900.72,0.0,True,-0.408511,-0.40851063829780687,0.0,True,-101.76,-1.06,0.0,-102.82
P4_SR3,24,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741688700|MSZZ|XAUUSD|5|0|1|1741687200|1741687200,1.21,1.21,True,2904.17,2904.17,0.0,True,3.0,3.0000000000002207,0.0,True,747.78,-2.42,0.0,745.36
P4_SR3,29,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741368000|1741368000,0.85,0.85,True,2926.148,2926.148,0.0,True,0.624324,0.6243243243243018,0.0,True,157.08,-1.7,0.0,155.38
P4_SR3,33,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742583900|1742583900,3.0,3.0,True,3013.35,3013.35,0.0,True,2.0,2.0000000000010827,0.0,True,504.0,-6.0,0.0,498.0
P4_SR3,32,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742586300|MSZZ|XAUUSD|5|0|1|1742583900|1742583900,0.61,0.61,True,3026.52,3026.52,0.0,True,3.0,2.99999999999989,0.0,True,755.79,-1.22,-84.18,670.39
P4_SR3,36,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742898000|1742898000,1.41,1.41,True,3016.81333,3016.8133333333335,0.0,True,1.740741,1.74074074074119,0.0,True,441.8,-2.82,0.0,438.98
P4_SR3,39,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742901600|1742901600,1.13,1.13,True,3017.64938,3017.6493805309738,0.0,True,-0.537172,-0.5371720400766219,0.0,True,-137.79,-2.26,0.0,-140.05
P4_SR3,42,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742919000|1742919300,1.38,1.38,True,3021.08,3021.0799999999995,0.0,True,2.0,2.0000000000004916,0.0,True,510.6,-2.76,0.0,507.84
P4_SR3,44,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742926200|1742926200,0.41,0.41,True,3018.04,3018.04,0.0,True,-1.0,-1.0,0.0,True,-252.97,-0.82,0.0,-253.79
P4_SR3,46,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742987400|1742987400,0.91,0.91,True,3026.88,3026.88,0.0,True,-1.0,-1.0,0.0,True,-254.8,-1.82,0.0,-256.62
P4_SR3,49,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1743081900|1743081900,1.41,1.41,True,3052.5473,3052.5473049645384,0.0,True,0.178285,0.1782845499787307,0.0,True,45.5,-2.82,0.0,42.68
P4_SR3,48,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900,0.29,0.29,True,3045.75,3045.75,0.0,True,-1.0,-1.0,0.0,True,-250.85,-0.58,0.0,-251.43
P4_SR3,52,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1743081300|1743081300,0.6,0.6,True,3043.895,3043.895,0.0,True,1.444575,1.4445754716980326,0.0,True,367.5,-1.2,0.0,366.3
P4_SR3,56,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743095100|MSZZ|XAUUSD|5|0|-1|1743091800|1743091800,0.33,0.33,True,3050.81,3050.81,0.0,True,-1.0,-1.0,0.0,True,-253.77,-0.66,0.0,-254.43
P4_SR3,58,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1743091800|1743091800,0.27,0.27,True,3054.24222,3054.2422222222226,0.0,True,0.485646,0.48564564564568735,0.0,True,121.29,-0.54,0.0,120.75
P4_SR3,61,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743781800|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900,0.05,0.05,True,3096.33,3096.3300000000004,0.0,True,-0.583277,-0.5832771409305552,0.0,True,-129.75,-0.1,6.9,-122.95
P4_SR3,63,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744255500|MSZZ|XAUUSD|5|0|1|1744255200|1744255200,0.17,0.17,True,3081.36,3081.36,0.0,True,-1.0,-1.0,0.0,True,-254.49,-0.34,0.0,-254.83
P4_SR3,64,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1744255200|1744255200,0.35,0.35,True,3082.46314,3082.4631428571424,0.0,True,1.479022,1.4790215264189304,0.0,True,377.89,-0.7,0.0,377.19
P4_SR3,69,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744262400|MSZZ|XAUUSD|5|0|1|1744261800|1744261800,0.07,0.07,True,3220.75,3220.75,0.0,True,3.0,2.999999999999962,0.0,True,747.18,-0.14,-3.22,743.82
P4_SR3,72,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745365800|MSZZ|XAUUSD|5|0|1|1744742100|1744742400,0.01,0.01,True,3323.12,3323.12,0.0,True,-0.357333,-0.3573330106485965,0.0,True,-59.06,-0.02,-0.92,-60.0
P4_SR3,74,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745476200|MSZZ|XAUUSD|5|0|-1|1744759200|1744759500,0.05,0.05,True,3326.65,3326.65,0.0,True,-0.079702,-0.07970196432603754,0.0,True,-17.65,-0.1,0.0,-17.75
P4_SR3,76,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745516400|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,0.58,0.58,True,3322.58,3322.58,0.0,True,-0.916667,-0.9166666666666923,0.0,True,-236.06,-1.16,0.0,-237.22
P4_SR3,78,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745517600|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600,0.11,0.11,True,3325.35,3325.35,0.0,True,-0.125624,-0.12562358276643804,0.0,True,-30.47,-0.22,0.0,-30.69
P4_SR3,80,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745517900|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,0.81,0.81,True,3322.21,3322.2099999999996,0.0,True,-1.0,-1.0000000000001448,0.0,True,-254.34,-1.62,0.0,-255.96
P4_SR3,82,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745518500|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600,0.1,0.1,True,3324.19,3324.19,0.0,True,-0.139006,-0.13900589721988835,0.0,True,-33.0,-0.2,0.0,-33.2
P4_SR3,84,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745519100|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,1.29,1.29,True,3322.21,3322.2100000000005,0.0,True,-1.0,-0.9999999999997703,0.0,True,-255.42,-2.58,0.0,-258.0
P4_SR3,86,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1745472900|1745472900,1.17,1.17,True,3342.63701,3342.6370085470085,0.0,True,1.62535,1.62534956083328,0.0,True,412.66,-2.34,0.0,410.32
P4_SR3,90,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1745550300|1745550300,1.08,1.08,True,3358.17,3358.17,0.0,True,-1.0,-1.0,0.0,True,-254.88,-2.16,0.0,-257.04
P4_SR3,89,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745544300|MSZZ|XAUUSD|5|0|1|1745542800|1745542800,0.08,0.08,True,3344.22,3344.22,0.0,True,-0.641333,-0.6413333333333412,0.0,True,-153.92,-0.16,0.0,-154.08
P4_SR3,92,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1745553900|1745553900,0.22,0.22,True,3334.025,3334.025,0.0,True,1.597235,1.597234611953585,0.0,True,393.91,-0.44,0.0,393.47
P4_SR3,96,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745616900|MSZZ|XAUUSD|5|0|-1|1745554800|1745554800,0.04,0.04,True,3347.01,3347.01,0.0,True,-1.0,-1.0,0.0,True,-222.88,-0.08,2.76,-220.2
P4_SR3,98,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1746038400|1746038400,0.49,0.49,True,3306.52122,3306.521224489796,0.0,True,0.453726,0.4537256763171314,0.0,True,114.72,-0.98,0.0,113.74
P4_SR3,101,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1746201600|MSZZ|XAUUSD|5|0|-1|1746053700|1746053700,0.03,0.03,True,3302.25,3302.25,0.0,True,-0.835802,-0.8358015815959735,0.0,True,-174.39,-0.06,2.07,-172.38
P4_SR3,103,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1746447900|MSZZ|XAUUSD|5|0|1|1746447600|1746447600,0.13,0.13,True,3359.64,3359.64,0.0,True,3.0,2.999999999999976,0.0,True,746.07,-0.26,-5.98,739.83
P4_SR3,105,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1747021200|1747021200,0.5,0.5,True,3272.19,3272.19,0.0,True,-1.0,-1.0,0.0,True,-257.0,-1.0,0.0,-258.0
P4_SR3,107,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1746417600|1746417600,0.25,0.25,True,3231.4712,3231.4712,0.0,True,1.499381,1.4993806193806614,0.0,True,375.22,-0.5,0.0,374.72
P4_SR3,110,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1747045500|MSZZ|XAUUSD|5|0|-1|1747045200|1747045200,0.11,0.11,True,3253.36,3253.36,0.0,True,-1.0,-1.0,0.0,True,-243.98,-0.22,2.53,-241.67
P4_SR3,112,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1747668000|1747668000,0.36,0.36,True,3244.96,3244.9599999999996,0.0,True,0.502865,0.5028653295128588,0.0,True,126.36,-0.72,0.0,125.64
P4_SR3,115,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1747760400|MSZZ|XAUUSD|5|0|1|1747760100|1747760100,0.12,0.12,True,3333.09,3333.09,0.0,True,3.0,3.0,0.0,True,744.12,-0.24,-11.04,732.84
P4_SR3,117,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748413200|MSZZ|XAUUSD|5|0|-1|1748412900|1748412900,0.06,0.06,True,3320.81,3320.81,0.0,True,-0.6073,-0.6073003429691295,0.0,True,-148.74,-0.12,0.0,-148.86
P4_SR3,118,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1748412900|1748412900,0.2,0.2,True,3315.23,3315.23,0.0,True,0.494548,0.4945482866043487,0.0,True,127.0,-0.4,0.0,126.6
P4_SR3,122,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1748443500|1748443500,0.46,0.46,True,3304.64,3304.64,0.0,True,-1.0,-1.0,0.0,True,-258.98,-0.92,0.0,-259.9
P4_SR3,125,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1748448900|1748448900,0.37,0.37,True,3300.8,3300.8,0.0,True,-1.0,-1.0,0.0,True,-257.89,-0.74,0.0,-258.63
P4_SR3,124,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748450100|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900,0.07,0.07,True,3326.39,3326.39,0.0,True,-0.683908,-0.6839080459770027,0.0,True,-158.27,-0.14,1.61,-156.8
P4_SR3,128,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748545200|MSZZ|XAUUSD|5|0|1|1748275200|1748275200,0.25,0.25,True,3316.09,3316.09,0.0,True,-1.0,-1.0,0.0,True,-257.5,-0.5,0.0,-258.0
P4_SR3,130,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748578500|MSZZ|XAUUSD|5|0|1|1748540700|1748540700,0.24,0.24,True,3309.59,3309.59,0.0,True,-1.0,-1.0,0.0,True,-250.32,-0.48,0.0,-250.8
P4_SR3,133,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1748586300|1748586300,1.15,1.15,True,3300.86643,3300.866434782609,0.0,True,1.671047,1.671046987717016,0.0,True,428.54,-2.3,0.0,426.24
P4_SR3,132,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748584200|MSZZ|XAUUSD|5|0|-1|1748583900|1748583900,0.12,0.12,True,3299.58,3299.58,0.0,True,-0.152019,-0.15201900237529023,0.0,True,-38.4,-0.24,0.0,-38.64
P4_SR3,137,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748610300|MSZZ|XAUUSD|5|0|1|1748607600|1748607900,0.21,0.21,True,3297.14,3297.14,0.0,True,-0.200328,-0.20032840722496612,0.0,True,-51.24,-0.42,0.0,-51.66
P4_SR3,139,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748611200|MSZZ|XAUUSD|5|0|-1|1748606700|1748607000,1.21,1.21,True,3290.78,3290.78,0.0,True,3.0,2.9999999999993565,0.0,True,769.56,-2.42,0.0,767.14
P4_SR3,141,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1748616900|1748617200,0.37,0.37,True,3296.14,3296.14,0.0,True,-1.0,-1.0,0.0,True,-259.0,-0.74,0.0,-259.74
